id	year	month	day	hour	min	sec	lat	lon	depth	mag
872530	1963	6	18	4	2	31	28.754	130.125	30	5.84
872542	1963	6	19	9	9	4	4.588	126.54	65	6.07
872543	1963	6	19	10	47	26	25	92.031	45	5.63
872546	1963	6	19	23	1	50	31.381	140.44	17.6	5.93
872551	1963	6	20	22	46	17	-28.108	-176.392	30	5.76
17293901	1963	6	21	13	44	27	47.785	130.589	35	5.88
872557	1963	6	21	15	26	30	24.905	92.167	51.1	5.7
872564	1963	6	23	3	49	32	-29.727	-177.612	35	5.6
872570	1963	6	24	4	26	40	59.499	-152.28	45	6.31
872573	1963	6	24	16	17	21	52.333	-171.17	65	5.77
872584	1963	6	26	14	9	20	36.299	76.487	95	6
872587	1963	6	26	17	42	42	7.065	-82.268	15	5.94
872593	1963	6	27	7	8	3	60.429	-140.822	25	5.47
872600	1963	6	28	2	28	51	-27.552	65.906	15	5.52
872606	1963	6	28	13	47	48	1.12	97.306	35	5.69
872610	1963	6	28	21	55	41	46.57	153.544	25	6.9
872633	1963	6	30	22	4	53	46.456	153.35	25	5.66
872654	1963	7	4	10	58	16	-26.465	-177.868	181.3	6.8
872659	1963	7	4	22	56	14	-18.848	-12.65	15	5.77
872662	1963	7	5	5	48	15	-11.605	-77.543	61.2	5.77
872683	1963	7	8	11	5	4	-0.062	-17.929	15	5.57
872692	1963	7	9	9	24	36	8.427	-83.174	35	6.01
872698	1963	7	10	3	14	43	46.524	153.311	20	5.73
872700	1963	7	10	5	23	0	46.427	153.467	29.6	6.22
17293998	1963	7	12	15	28	8	46.689	153.61	18.9	5.94
872716	1963	7	12	23	41	55	33.991	141.709	15	5.71
872722	1963	7	13	14	6	25	24.097	122.473	30	5.88
872724	1963	7	14	0	2	21	-30.385	-177.19	15	5.81
872727	1963	7	14	5	41	46	10.413	-62.737	30	5.79
872730	1963	7	14	14	28	20	-30.258	-177.291	20	5.64
872738	1963	7	16	18	27	19	43.198	41.564	30	6.4
872747	1963	7	18	4	58	6	-61.009	-22.047	15	5.83
872748	1963	7	19	5	45	27	43.343	8.153	15	6.3
872749	1963	7	19	5	46	5	43.344	8.278	15	6.1
872759	1963	7	19	9	0	40	36.243	141.406	25	5.69
872776	1963	7	20	6	36	12	-57.655	148.546	15	6.35
17294026	1963	7	22	0	29	15	-6.072	148.879	44.5	5.9
872803	1963	7	24	11	32	18	24.641	122.113	15	5.93
872813	1963	7	26	4	17	17	41.998	21.345	15	6
872835	1963	7	28	7	55	23	-11.129	111.97	15	5.81
872837	1963	7	28	18	51	37	46.489	153.204	20	5.65
872841	1963	7	29	20	14	9	-30.106	-177.264	35	6.35
17294060	1963	7	29	20	16	37	-30.075	-176.933	25	6.56
17294062	1963	7	30	5	45	53	-29.815	-177.08	25	6.5
872850	1963	7	30	13	52	2	-55.91	-27.634	60	5.75
872852	1963	7	30	15	4	35	-29.975	-176.988	35	5.81
872853	1963	7	31	1	44	16	-29.776	-176.963	20	5.61
872872	1963	8	3	10	21	34	7.367	-35.877	15	6.9
872878	1963	8	4	7	8	43	-9.148	114.329	65	5.45
872889	1963	8	5	15	39	7	-60.694	153.973	15	5.77
872892	1963	8	6	13	36	36	57.048	-33.855	20	5.55
872895	1963	8	8	2	14	59	54.239	168.164	50	5.8
872896	1963	8	8	11	16	13	-5.743	151.074	50	5.95
872900	1963	8	9	14	36	47	-15.299	-175.739	25	6.01
872920	1963	8	13	21	52	38	-19.534	-173.744	25	5.82
872922	1963	8	14	3	32	33	-4.871	152.284	45	5.66
872926	1963	8	14	18	43	57	-3.282	135.53	35	5.68
872928	1963	8	15	2	17	20	28.01	139.894	494.2	5.46
872929	1963	8	15	6	11	32	37.721	141.883	35	6.54
17294122	1963	8	15	17	25	9	-13.866	-69.414	550	7.67
872938	1963	8	17	11	12	44	30.52	131.148	35	6.4
872945	1963	8	18	18	43	16	50.357	-177.082	21.6	5.61
872946	1963	8	18	20	27	40	-32.064	-177.856	15	5.64
872954	1963	8	20	15	48	12	41.212	142.967	42.8	5.72
872961	1963	8	22	19	52	24	-9.473	158.403	15	6.27
872964	1963	8	23	13	9	27	52.295	159.496	35	5.58
872971	1963	8	25	12	18	14	-17.628	-178.684	570	7.03
872979	1963	8	27	3	23	33	-45.936	-76.572	15	6.06
872989	1963	8	29	8	53	48	39.688	74.211	15	6.45
17294187	1963	8	29	15	30	34	-7.095	-81.427	25	6.6
872992	1963	8	29	20	57	33	-15.51	-173.183	25	5.81
872993	1963	8	30	4	46	23	44.809	80.003	15	5.58
873006	1963	9	2	23	45	1	45.185	151.119	35	5.75
873013	1963	9	4	5	6	46	35.936	5.297	25	5.73
873017	1963	9	4	13	32	13	71.259	-73.112	15	6.1
873024	1963	9	6	6	3	53	36.341	130.665	20.3	5.8
873029	1963	9	7	1	16	58	36.383	130.538	26.6	5.8
873031	1963	9	7	8	50	56	-11.788	-13.595	15	5.86
873035	1963	9	8	0	47	26	-28.135	-176.745	25	5.75
17294236	1963	9	8	19	50	30	-23.59	-179.976	545.3	6.42
17294239	1963	9	9	2	45	45	-4.365	152.832	15	6.2
873044	1963	9	10	19	14	28	-19.146	176.072	35	5.88
873050	1963	9	12	3	11	54	-22.361	170.685	35	5.62
873061	1963	9	14	3	52	17	-31.415	-178.959	15	6.07
873068	1963	9	15	0	46	55	-10.522	165.642	35	7.4
873076	1963	9	16	20	5	24	-13.405	166.513	35	5.69
873077	1963	9	17	5	54	36	-10.678	-78.055	68	6
17294275	1963	9	17	19	20	14	-10.466	165.36	45	7.21
873085	1963	9	18	16	58	14	40.698	29.159	30	6.2
873102	1963	9	22	2	56	26	-19.261	176.053	30	5.81
873108	1963	9	22	19	21	59	-19.059	175.961	30	5.58
873115	1963	9	23	9	1	56	-16.632	28.424	15	5.7
873128	1963	9	24	16	30	17	-10.648	-78.089	64.1	6.9
873131	1963	9	25	7	3	52	-16.778	28.446	15	5.5
873137	1963	9	26	5	28	7	50.144	-176.96	19.4	5.67
873144	1963	9	27	11	25	55	-16.994	174.533	25	5.93
873170	1963	10	2	3	31	21	-5.5	152	15	5.5
873171	1963	10	2	5	47	8	-20.657	-174.164	35	5.93
873177	1963	10	3	15	48	18	-58.583	-25.27	35	6
873179	1963	10	3	23	24	36	32.052	131.731	35	6.2
873185	1963	10	5	1	55	30	-15.946	-172.99	25	5.48
873192	1963	10	5	14	57	47	11.446	42.765	15	5.91
873204	1963	10	7	13	14	24	-23.621	-179.95	545.9	6.2
873206	1963	10	7	23	34	26	42.988	110.853	15	5.77
873207	1963	10	8	0	17	0	-15.113	-173.204	15	6.2
873224	1963	10	12	11	27	0	44.647	149.225	37.5	7
873239	1963	10	13	5	17	59	44.872	149.483	35	8.5
873253	1963	10	13	12	58	22	44.783	150.383	38.6	6
873258	1963	10	13	15	59	54	45.489	150.592	35	6.12
873261	1963	10	13	17	25	55	44.748	150.76	15	6.16
873265	1963	10	13	19	27	39	45.64	151.685	35	5.64
873267	1963	10	13	21	54	59	44.631	151.907	25	5.71
873269	1963	10	13	23	52	23	44.404	150.506	34	6.23
873273	1963	10	14	4	11	16	44.641	150.674	37.1	6.04
873279	1963	10	14	13	21	43	44.681	150.964	27.4	6.08
873290	1963	10	15	9	59	31	67.303	-18.526	15	5.77
873296	1963	10	15	18	23	59	45.132	151.264	30	5.94
873298	1963	10	15	21	45	0	-3.076	129.991	25	6
873305	1963	10	16	15	43	4	38.722	73.337	35	6.47
873326	1963	10	17	23	24	38	44.645	149.101	51.9	6.2
873331	1963	10	18	8	53	33	44.606	150.368	36.9	5.93
873340	1963	10	19	2	18	39	46.934	153.855	29.9	5.91
873342	1963	10	19	3	34	22	46.754	154.058	30	5.98
873347	1963	10	19	16	15	12	44.595	150.989	15	5.71
873349	1963	10	20	0	53	12	44.726	150.547	28.2	7.8
873354	1963	10	20	9	10	45	44.414	150.105	32	5.96
873355	1963	10	20	11	52	21	44.62	150.406	35.7	6.23
873359	1963	10	20	17	41	29	44.366	149.927	41.4	5.71
873378	1963	10	22	3	17	15	44.804	150.355	29.4	5.92
873390	1963	10	23	9	47	7	41.242	144.489	27	5.67
873393	1963	10	24	1	6	27	44.619	150.34	26.5	6.06
873397	1963	10	24	7	26	24	-4.957	102.813	43.8	5.93
873406	1963	10	25	19	58	59	12.43	144.558	25	5.86
873408	1963	10	26	3	55	41	44.75	150.157	36.6	5.94
873412	1963	10	26	11	21	48	44.665	150.026	39.2	5.71
873414	1963	10	26	22	41	28	-5.197	152.148	50	5.55
873425	1963	10	28	7	55	13	-24.465	-175.943	30	5.84
873427	1963	10	28	12	3	22	52.792	159.775	40.5	5.69
873438	1963	10	29	22	23	54	47.376	92.545	15	5.7
873450	1963	10	31	3	17	42	-22.05	-174.797	16.5	6.3
873470	1963	11	3	3	10	13	-3.546	-77.705	25	6.2
17294492	1963	11	4	1	17	13	-6.957	129.605	110	8.1
17294509	1963	11	6	2	13	18	-2.497	138.538	25	6.3
873504	1963	11	9	2	46	42	56.66	-34.511	15	5.56
17294529	1963	11	9	21	15	32	-9.127	-71.483	590.7	7.63
873510	1963	11	10	1	0	39	-8.976	-71.171	593.9	6.3
873513	1963	11	10	17	17	43	44.282	149.305	21.2	6.46
873532	1963	11	14	4	35	49	-17.405	167.748	25	5.84
873542	1963	11	15	21	6	34	44.29	149.003	28.2	6.2
873543	1963	11	16	2	30	10	44.572	148.865	49.7	5.84
873544	1963	11	16	6	46	17	-41.437	-87.812	15	5.91
873546	1963	11	16	22	43	26	-22.388	-175.186	15	6.23
873547	1963	11	17	0	48	4	7.646	-37.414	20	6.8
873551	1963	11	18	14	38	29	29.479	-113.732	15	6.4
873553	1963	11	19	11	0	53	44.216	149.236	18.9	5.77
873559	1963	11	20	11	59	59	-22.301	-175.233	30	5.79
873569	1963	11	22	14	45	54	44.42	149.341	33	5.98
873576	1963	11	23	7	50	48	29.919	-113.915	15	6.14
873594	1963	11	26	22	50	7	-16.523	175.272	15	5.68
873630	1963	12	3	5	9	22	46.323	152.993	20	5.58
873644	1963	12	3	23	3	46	-22.691	-69.962	35	6.3
873646	1963	12	4	1	27	37	46.25	153.146	21	5.93
873649	1963	12	4	8	24	18	46.093	152.91	25	5.56
873653	1963	12	4	15	59	42	-35.815	-102.868	10	6.24
873693	1963	12	8	7	53	16	46.281	153.2	20	5.67
873726	1963	12	11	0	47	50	-15.364	-173.21	31.1	5.91
873733	1963	12	11	17	8	18	51.315	-179.337	60	5.67
17294667	1963	12	15	19	34	47	-4.813	108.045	661.5	7.04
873773	1963	12	16	1	51	30	-6.399	105.431	45	6.47
873781	1963	12	16	13	47	57	36.898	21.001	15	5.7
17294673	1963	12	18	0	30	5	-24.749	-176.844	55	7.6
873807	1963	12	18	6	40	8	41.844	82.603	35	5.75
873848	1963	12	21	13	9	11	16.172	119.768	44.9	5.91
873903	1963	12	28	5	45	20	-5.024	153.597	65	5.81
873906	1963	12	28	9	3	53	-32.839	-179.08	35	5.79
873912	1963	12	28	17	58	29	-60.371	-51.012	15	5.91
873936	1963	12	30	13	29	27	45.45	150.672	40.5	5.92
873953	1963	12	31	17	37	34	-56.529	-26.064	35	6.71
870993	1964	1	1	17	26	41	45.423	151.828	19.6	6.2
871019	1964	1	2	19	15	24	-8.123	157.109	25	5.75
871083	1964	1	5	23	46	10	-52.246	28.405	15	6.32
871084	1964	1	6	5	54	42	27.193	127.336	100	5.6
871098	1964	1	6	23	45	28	50.887	157.229	55	6.17
871172	1964	1	9	18	31	54	45.569	151.017	37.3	6.42
871180	1964	1	10	4	50	57	41.8	143	55	6.11
871219	1964	1	12	6	0	15	53.299	-166.388	35	5.85
871257	1964	1	14	15	38	14	-5.252	150.78	160.8	5.89
871273	1964	1	15	21	36	0	29.039	141.37	25	6.15
871299	1964	1	17	2	54	20	45.053	151.475	30	5.55
871300	1964	1	17	2	54	28	-21.506	169.791	30	5.77
871334	1964	1	18	12	4	44	23.097	120.683	48.1	6.5
871374	1964	1	19	9	13	52	26.684	54.002	15	5.46
871406	1964	1	20	17	8	37	-20.744	169.957	137.5	6.9
871442	1964	1	22	15	58	46	22.307	93.594	70	6.21
871455	1964	1	22	23	59	42	-13.571	165.927	15	6.3
871534	1964	1	27	1	12	21	-0.058	-17.863	10	5.64
871564	1964	1	28	14	9	17	36.48	70.947	195.5	6.6
870376	1964	2	5	11	30	17	36.382	141.116	45	6.05
870409	1964	2	6	13	7	27	55.703	-155.853	20	6.9
870450	1964	2	7	12	58	54	39.794	142.942	41.1	5.84
870561	1964	2	12	20	31	54	-3.648	146.481	20	6.28
870565	1964	2	12	22	33	59	-15.432	-174.681	15	5.99
870606	1964	2	14	16	29	47	-5.186	151.769	70	6.35
870750	1964	2	20	9	53	50	44.483	149.954	34.5	5.81
870966	1964	2	29	15	20	13	34.904	141.996	25	6.05
870975	1964	2	29	23	49	47	-8.448	112.632	125.4	5.75
869354	1964	3	6	18	57	16	-6.022	154.547	75	5.93
869421	1964	3	10	13	59	57	1.908	127.372	124.3	5.87
869434	1964	3	11	1	5	58	1.728	126.905	35	5.59
869511	1964	3	14	15	12	23	15.85	-60.587	25	5.62
869543	1964	3	15	22	30	28	36.221	-7.59	25	6.6
869552	1964	3	16	8	44	33	44.473	147.179	142.2	6.08
869598	1964	3	18	4	37	27	52.49	153.566	428.2	6.36
869618	1964	3	19	9	42	33	14.322	56.283	15	5.7
869629	1964	3	19	21	44	3	-15.595	-172.094	11.7	6.08
869655	1964	3	21	3	42	20	-6.405	127.948	359.1	6.78
869668	1964	3	21	15	8	9	18.334	-103.438	35	5.87
869670	1964	3	21	16	27	14	-27.744	-176.999	50	5.74
869768	1964	3	26	2	4	21	11.514	142.056	20	5.97
869809	1964	3	28	3	36	16	60.908	-147.339	25	9.3
869822	1964	3	28	6	8	43	60.106	-148.798	10	5.81
869827	1964	3	28	6	41	29	59.863	-147.908	15	5.72
869829	1964	3	28	6	44	0	58.205	-151.289	25	6.49
869831	1964	3	28	6	53	37	58.746	-149.528	18.5	5.85
869836	1964	3	28	7	10	24	58.784	-149.391	20	6.36
869840	1964	3	28	7	30	31	57.277	-151.602	20	5.84
869856	1964	3	28	8	33	48	58.042	-151.058	20.8	5.83
869858	1964	3	28	8	39	56	57.449	-151.69	22.5	5.61
869866	1964	3	28	9	1	1	56.388	-152.115	15	6.49
869879	1964	3	28	9	52	57	59.605	-146.323	25	6.17
869892	1964	3	28	10	35	39	57.031	-152.616	22.4	6.12
869901	1964	3	28	11	8	28	59.989	-148.444	20	6.06
869907	1964	3	28	12	3	19	60.304	-146.518	25	5.71
869910	1964	3	28	12	20	51	56.35	-154.081	25	6.63
869937	1964	3	28	14	46	31	56.259	-154.214	25	6.54
869938	1964	3	28	14	47	38	60.206	-146.767	12.5	6.39
869987	1964	3	28	20	29	7	59.684	-148.979	15	6.54
870003	1964	3	28	23	46	21	57.29	-151.305	20	5.61
870013	1964	3	29	1	9	38	59.8	-149.179	20.9	5.93
870014	1964	3	29	1	29	35	57.501	-151.434	22	5.72
870039	1964	3	29	6	4	46	56.177	-154.342	26.1	6.16
870067	1964	3	29	10	8	3	59.871	-148.69	15	5.68
870100	1964	3	29	16	41	0	59.659	-146.898	15	6
870119	1964	3	29	21	40	31	-6.63	155.209	45	5.72
870136	1964	3	30	2	18	8	56.489	-152.79	18.6	6.66
870148	1964	3	30	7	9	35	59.758	-145.854	10	6.36
870186	1964	3	30	16	9	28	56.539	-152.192	15.5	6
870208	1964	3	31	0	14	10	45.21	151.069	30	6.01
870233	1964	3	31	9	1	33	50.769	-130.584	15	6.1
868224	1964	4	2	1	11	47	5.565	95.351	35	6.96
868252	1964	4	2	11	41	14	58.931	-149.445	21.5	5.73
868263	1964	4	2	15	56	48	5.634	125.696	110	5.68
868290	1964	4	3	4	12	42	3.872	96.514	65.8	6.05
868303	1964	4	3	8	38	45	59.552	-144.836	15	5.71
868333	1964	4	3	22	33	44	61.662	-147.657	35	5.9
868342	1964	4	4	4	54	0	59.92	-146.813	20	6.04
868350	1964	4	4	8	40	33	56.401	-152.852	20	6.06
868351	1964	4	4	9	10	57	56.809	-152.718	20.6	5.88
868363	1964	4	4	17	46	10	56.325	-154.444	18.4	6.79
868364	1964	4	4	17	59	46	56.456	-154.428	25	6.5
868377	1964	4	5	1	22	15	56.305	-153.446	20	6.26
868379	1964	4	5	1	41	45	56.116	-153.656	24.9	5.96
868414	1964	4	5	19	28	19	60.141	-146.939	15	5.62
868479	1964	4	7	13	18	22	0.061	123.274	165.5	5.79
868493	1964	4	7	19	28	25	55.622	-152.022	15	5.75
868517	1964	4	8	10	58	12	45.738	150.792	45	6.1
868530	1964	4	8	19	50	19	60.343	-146.027	15	5.56
868576	1964	4	10	1	8	2	58.218	-150.739	20	5.59
868602	1964	4	10	21	44	10	59.988	-153.718	20	5.6
868644	1964	4	12	1	24	32	56.446	-152.349	15	6.27
868700	1964	4	13	8	30	3	45.217	18.049	15	6
868707	1964	4	13	12	25	39	59.462	-142.834	15	5.79
868710	1964	4	13	14	5	2	57.479	-151.535	26.8	5.62
868717	1964	4	13	21	25	34	57.317	-153.989	35	5.66
868765	1964	4	14	22	55	32	57.919	-152.67	25	5.62
868783	1964	4	15	15	30	47	56.48	-154.343	25.6	6.13
868793	1964	4	16	1	4	32	36.952	142.881	15	5.91
868825	1964	4	16	19	26	58	56.311	-153.013	25	6.36
868842	1964	4	17	4	49	32	56.348	-152.946	20	6.07
868843	1964	4	17	5	59	57	-6.575	155.054	45	5.75
868878	1964	4	18	5	27	46	45.535	151.335	30	5.76
868902	1964	4	18	20	16	18	56.125	-153.814	22.5	5.76
868916	1964	4	19	5	12	59	-41.767	-83.967	10	5.9
868925	1964	4	19	14	12	19	-60.526	-57.375	10	6.1
868951	1964	4	20	11	56	44	61.502	-147.302	32.5	5.75
868977	1964	4	21	5	1	37	61.511	-147.491	35.7	5.54
869028	1964	4	23	3	32	50	-5.347	133.967	15	6.44
869040	1964	4	23	14	56	32	57.26	-151.894	25	5.62
869058	1964	4	24	5	56	11	-5.1	144.329	108	6.8
869137	1964	4	27	6	44	27	-59.95	150.434	15	6.33
867377	1964	5	1	6	1	56	60.291	-146.239	20	5.71
867412	1964	5	2	16	11	2	45.275	150.597	35.1	6.42
867493	1964	5	6	8	10	50	-11.15	162.264	50	6.01
867505	1964	5	6	15	26	39	56.596	-152.19	20	5.88
867524	1964	5	7	5	45	32	-4.083	35.243	33.8	6.5
867525	1964	5	7	7	58	15	40.328	138.969	20	7
867550	1964	5	7	20	12	51	40.446	139.039	25	6.55
867574	1964	5	8	16	21	51	56.527	-154.156	24	5.79
867580	1964	5	8	21	34	41	60.744	-143.705	25	5.72
867592	1964	5	9	2	2	31	52.049	-169.718	29.4	5.67
867687	1964	5	12	18	16	46	56.431	-152.489	20	6.32
867701	1964	5	13	5	25	26	-32.744	-178.134	20	6.37
867811	1964	5	17	0	50	17	59.409	-143.023	15	6.13
867813	1964	5	17	4	41	44	53.509	-159.777	15	5.65
867828	1964	5	17	19	26	21	35.308	-36.035	15	6.1
867845	1964	5	18	14	12	10	-21.286	-174.446	22.5	5.62
867867	1964	5	19	10	39	27	45.182	150.5	47.5	5.59
867886	1964	5	19	23	3	40	-0.862	-80.226	35	6.2
867895	1964	5	20	6	1	17	-2.755	139.242	62.9	5.94
867988	1964	5	24	4	13	3	-22.679	-173.943	15	5.77
867999	1964	5	24	10	31	24	34.355	141.032	14.9	5.79
868038	1964	5	25	19	44	6	-9.002	88.778	15	6
868048	1964	5	26	10	59	16	-56.323	-27.655	125	7.8
868068	1964	5	27	6	31	0	-56.214	-27.728	125	5.56
868116	1964	5	28	23	28	31	1.623	127.145	125	5.93
868124	1964	5	29	9	4	38	-56.156	-27.488	125	5.98
868126	1964	5	29	10	17	36	60.001	-146.624	10	5.57
868145	1964	5	30	14	30	46	36.164	141.361	45.6	6.22
868154	1964	5	31	0	40	38	43.527	147.063	48.6	6.73
866515	1964	6	3	2	49	18	26	95.689	116.6	5.6
866555	1964	6	4	11	46	3	-9.727	-76.232	122.5	5.6
866617	1964	6	6	19	7	51	-26.708	-114.298	15	5.9
866708	1964	6	10	19	48	31	-6.206	104.86	80	5.69
866727	1964	6	11	17	1	51	-2.142	140.911	20	6.04
866733	1964	6	11	21	28	8	-55.931	-27.851	120	5.59
866809	1964	6	14	12	15	34	38.205	38.622	10	5.82
866819	1964	6	15	0	5	34	5.223	96.742	35	6.23
866844	1964	6	16	4	1	43	38.399	139.29	15	7.6
866845	1964	6	16	4	17	40	38.725	139.184	15	5.65
866869	1964	6	16	6	53	6	38.67	139.195	10	6.45
866871	1964	6	16	7	14	58	38.406	139.387	15	6.24
867034	1964	6	19	10	5	36	38.806	139.507	17.5	5.73
867084	1964	6	21	1	33	12	50.791	157.112	50.9	5.46
867112	1964	6	22	0	16	25	-16.013	-172.53	15	5.78
867282	1964	6	28	12	51	41	-1.721	149.875	35	6.23
867292	1964	6	28	17	27	59	4.008	-32.525	10	5.89
867294	1964	6	28	19	9	6	58.174	-150.6	22.5	5.71
867306	1964	6	29	7	21	33	62.757	-152.059	20	5.62
867344	1964	6	30	13	46	21	-0.614	122.552	20	6.64
867349	1964	6	30	15	48	59	45.582	148.499	130	5.75
867361	1964	6	30	20	8	26	46.448	144.73	355	5.8
865728	1964	7	4	10	49	28	11.777	144.611	20	5.97
865760	1964	7	5	19	7	59	26.128	-110.276	15	6.3
865764	1964	7	5	23	36	1	44.616	149.553	35	6.45
865773	1964	7	6	2	14	36	26.142	-110.307	15	6.5
865780	1964	7	6	7	22	13	18.136	-100.605	93.3	7.28
865786	1964	7	6	10	13	46	37.021	71.267	95.7	5.81
865799	1964	7	6	14	19	48	-6.908	129.711	110	5.62
865851	1964	7	8	7	45	48	3.219	128.293	35	5.65
865858	1964	7	8	11	55	42	-5.581	129.768	190	6.9
865877	1964	7	9	11	22	4	-23.277	-175.429	20	6.5
865958	1964	7	11	20	25	39	59.609	-146.304	20	5.6
865966	1964	7	12	1	45	27	38.616	139.304	12.5	5.98
865993	1964	7	12	20	16	0	24.798	95.182	150.7	5.59
866102	1964	7	17	2	34	27	38.092	23.64	152.7	6.2
866128	1964	7	18	12	45	51	0.031	123.74	115	5.77
866184	1964	7	21	3	48	58	-25.845	-177.84	205	6.14
866196	1964	7	21	13	13	2	11.611	121.945	35	5.69
866254	1964	7	23	19	8	3	59.603	-149.504	22.5	5.62
866266	1964	7	24	6	50	56	47.026	153.775	45	6.3
866271	1964	7	24	8	12	41	47.112	153.851	30	6.76
866283	1964	7	24	13	25	20	47.009	153.818	30	5.84
866289	1964	7	24	17	2	51	47.08	153.701	30	6.37
866324	1964	7	25	19	31	10	-27.802	-71.044	30	6.5
866400	1964	7	28	18	40	6	-51.325	139.308	20	6.24
866404	1964	7	28	21	38	46	14.117	96.074	30	6.4
866427	1964	7	30	5	16	6	10.997	-86.228	45	5.7
866448	1964	7	31	5	52	17	-5.959	149.302	35	6.5
864823	1964	8	2	8	36	16	56.244	-150.052	15	5.7
864850	1964	8	3	7	44	45	22.522	121.164	20	5.87
864902	1964	8	4	17	24	31	46.629	151.132	87.1	5.99
864933	1964	8	5	11	6	3	-32.241	-179.684	230.5	6.39
864939	1964	8	5	22	23	12	-41.121	-74.871	15	6.4
865005	1964	8	8	15	45	15	12.682	-87.914	75	5.64
865091	1964	8	13	0	31	15	-5.557	154.249	388.3	6.96
865218	1964	8	18	4	45	1	-26.43	-71.539	15	6.7
865238	1964	8	19	9	33	7	28.126	52.531	15	5.69
865258	1964	8	20	5	39	44	28.071	52.533	15	5.65
865356	1964	8	23	15	24	4	-6.023	149.576	50	6.23
865396	1964	8	24	21	56	55	58.361	-150.547	18.6	5.55
865418	1964	8	25	13	47	19	78.035	126.557	15	6.7
865580	1964	8	30	21	44	56	-19.876	-175.753	240	5.62
864048	1964	9	1	13	22	36	26.982	92.229	15	5.76
864133	1964	9	4	10	34	15	-3.952	131.478	35	6.1
864151	1964	9	5	2	53	52	-5.88	154.163	65	6.24
864249	1964	9	8	13	39	54	29.075	142.369	15	5.59
864330	1964	9	12	12	43	19	-4.459	144.01	108.8	6.64
864342	1964	9	12	22	7	3	-48.969	164.285	20	7.6
864409	1964	9	15	5	37	52	-0.11	124.624	75	5.73
864429	1964	9	16	1	26	28	10.598	92.834	40	5.91
864430	1964	9	16	1	50	35	60.003	-147.093	20	5.94
864451	1964	9	16	22	23	34	22.787	-45.046	10	5.5
864472	1964	9	17	15	2	1	44.496	-31.402	10	5.67
864498	1964	9	18	13	12	45	39.841	-29.749	15	5.65
864511	1964	9	19	5	8	13	14.88	-94.345	25	6.01
864535	1964	9	20	4	33	30	-49.777	-115.991	10	5.86
864616	1964	9	23	4	59	51	53.734	-163.84	34.5	5.97
864671	1964	9	25	15	42	17	50.163	176.57	15	5.58
864679	1964	9	26	0	46	1	29.829	80.474	25	5.9
864726	1964	9	28	5	4	54	-1.38	-24.048	20	5.58
864764	1964	9	29	14	0	16	-20.434	-174.312	20	6.04
863193	1964	10	2	0	58	39	51.885	142.988	20	5.86
863206	1964	10	2	13	0	37	-10.373	162.302	26.5	6.13
863301	1964	10	6	6	11	33	18.585	119.592	20	5.82
863302	1964	10	6	7	17	56	-36.243	-100.825	10	6.2
863310	1964	10	6	14	31	25	40.203	28.206	27.4	6.8
863394	1964	10	9	21	34	8	-16.199	-171.701	15	5.51
863416	1964	10	10	20	6	39	60.455	-146.074	15	5.58
863441	1964	10	11	21	15	4	-0.639	121.632	25	6.21
863462	1964	10	12	15	42	56	2.994	126.532	60	5.96
863464	1964	10	12	21	55	33	-31.237	-110.93	15	6.2
863545	1964	10	15	20	26	52	44.636	149.886	24.2	6.27
863564	1964	10	16	6	59	41	44.375	149.794	30	6.3
863573	1964	10	16	8	18	29	44.411	149.508	26	6.49
863582	1964	10	16	9	18	20	44.362	149.559	31.1	6.39
863615	1964	10	17	3	17	27	0.637	119.263	35	5.69
863660	1964	10	18	9	6	26	2.956	65.855	15	6.1
863666	1964	10	18	12	32	26	-7.22	123.832	586.3	6.94
863756	1964	10	21	23	9	19	28.065	93.798	25	6.78
863789	1964	10	23	1	56	3	19.629	-56.135	15	6.4
863809	1964	10	23	21	6	24	43.897	148.013	35	5.8
863876	1964	10	26	14	22	57	2.011	126.678	35	5.69
863916	1964	10	27	21	24	30	-45.493	96.214	10	6.13
862370	1964	11	1	12	26	7	3.131	128.096	60	5.87
862393	1964	11	2	6	51	2	-4.114	-76.8	117.1	5.98
862508	1964	11	6	9	53	22	44.395	149.127	40	5.98
862535	1964	11	7	14	49	13	45.218	150.508	30	5.74
862538	1964	11	7	18	37	45	0.236	99.954	100	6.1
862548	1964	11	8	2	43	56	-49.04	164.26	15	6.1
862648	1964	11	11	19	6	56	56.751	161.269	15	5.71
862786	1964	11	16	22	40	46	0.983	118.932	35	5.74
862794	1964	11	17	8	15	41	-5.773	150.701	55	6.81
862815	1964	11	18	5	1	45	-31.266	-67.705	22.5	5.72
862824	1964	11	18	14	34	56	-6.056	148.145	55	6.14
862826	1964	11	18	22	21	0	-20.449	-173.883	10	6.02
862850	1964	11	19	23	35	13	-6.029	150.703	35	6.85
862895	1964	11	20	23	33	11	44.454	150.043	35	5.98
863013	1964	11	24	12	40	59	13.023	124.683	35	6.35
863039	1964	11	25	9	24	10	-4.361	122.157	617.5	6.02
863068	1964	11	26	10	21	8	24.934	121.934	15	6.22
863099	1964	11	27	13	47	41	37.875	138.485	15	5.95
863116	1964	11	28	16	41	34	-7.964	-71.297	640.1	5.76
863164	1964	11	30	12	27	39	6.716	94.633	18.9	6.25
861563	1964	12	2	13	18	29	53.646	-165.667	20	5.81
861576	1964	12	3	3	49	59	-14.987	66.698	15	6.3
861668	1964	12	7	8	58	44	-5.34	151.219	60	6.06
861681	1964	12	7	18	52	47	6.673	-82.397	10	5.58
