date,value,val2,val3
2015/7/16,293.9,293.9,293.9
2015/7/17,496.3,496.3,496.3
2015/7/18,519.3,519.3,519.3
2015/7/19,490.6,490.6,490.6
2015/7/20,184.8,184.8,184.8
2015/7/21,548.5,548.5,548.5
2015/7/22,1222.7,1222.7,1222.7
2015/7/23,-681.7,-681.7,-681.7
2015/7/24,-477.4,-477.4,-477.4
2015/7/25,-386.9,-386.9,-386.9
2015/7/26,-429.6,-429.6,-429.6
2015/7/27,-450,-450,-450
2015/7/28,-403.2,-403.2,-403.2
2015/7/29,-338.2,-338.2,-338.2
2015/7/30,-279.3,-279.3,-279.3
2015/7/31,-226.3,-226.3,-226.3
2015/8/1,-164.3,-164.3,-164.3
2015/8/2,-126.1,-126.1,-126.1
2015/8/3,-106.9,-106.9,-106.9
2015/8/4,-109.7,-109.7,-109.7
2015/8/5,-106.5,-106.5,-106.5
2015/8/6,-97.6,-97.6,-97.6
2015/8/7,-70.5,-70.5,-70.5
2015/8/8,-64.5,-64.5,-64.5
2015/8/9,-49.8,-49.8,-49.8
2015/8/10,-33.2,-33.2,-33.2
2015/8/11,-8,-8,-8
2015/8/12,-18,-18,-18
2015/8/13,-51.6,-51.6,-51.6
2015/8/14,-57.4,-57.4,-57.4
2015/8/15,-70.8,-70.8,-70.8
2015/8/16,-178.3,-178.3,-178.3
2015/8/17,-198.1,-198.1,-198.1
2015/8/18,-216.2,-216.2,-216.2
2015/8/19,-294.5,-294.5,-294.5
2015/8/20,-384.1,-384.1,-384.1
2015/8/21,-434.5,-434.5,-434.5
2015/8/22,-507.1,-507.1,-507.1
2015/8/23,-565.6,-565.6,-565.6
2015/8/24,-623.5,-623.5,-623.5
2015/8/25,-666.6,-666.6,-666.6
2015/8/26,-721.8,-721.8,-721.8
2015/8/27,-737.5,-737.5,-737.5
2015/8/28,-740.4,-740.4,-740.4
2015/8/29,-702.8,-702.8,-702.8
2015/8/30,-692,-692,-692
2015/8/31,-671.8,-671.8,-671.8
2015/9/1,-652.8,-652.8,-652.8
2015/9/2,-649.2,-649.2,-649.2
2015/9/3,-664,-664,-664
2015/9/4,-663.9,-663.9,-663.9
2015/9/5,-608,-608,-608
2015/9/6,-639.5,-639.5,-639.5
2015/9/7,-660.9,-660.9,-660.9
2015/9/8,-691.2,-691.2,-691.2
2015/9/9,-718.9,-718.9,-718.9
2015/9/10,-731.5,-731.5,-731.5
2015/9/11,-743.1,-743.1,-743.1
2015/9/12,-798.1,-798.1,-798.1
2015/9/13,-855.1,-855.1,-855.1
2015/9/14,-860.7,-860.7,-860.7
2015/9/15,-876.3,-876.3,-876.3
2015/9/16,-890,-890,-890
2015/9/17,-907.1,-907.1,-907.1
2015/9/18,-909.8,-909.8,-909.8
2015/9/19,-1236.9,-1236.9,-1236.9
2015/9/20,-1450.9,-1450.9,-1450.9
2015/9/21,-1365.6,-1365.6,-1365.6
2015/9/22,-1351,-1351,-1351
2015/9/23,-1317.8,-1317.8,-1317.8
2015/9/24,-1234.3,-1234.3,-1234.3
2015/9/25,-1195.7,-1195.7,-1195.7
2015/9/26,-1234.6,-1234.6,-1234.6
2015/9/27,-1249.5,-1249.5,-1249.5
2015/9/28,-1131.9,-1131.9,-1131.9
2015/9/29,-968.4,-968.4,-968.4
2015/9/30,-816.1,-816.1,-816.1
2015/10/1,-769.5,-769.5,-769.5
2015/10/2,-698.1,-698.1,-698.1
2015/10/3,-536.8,-536.8,-536.8
2015/10/4,-428,-428,-428
2015/10/5,-324.8,-324.8,-324.8
2015/10/6,-197.9,-197.9,-197.9
2015/10/7,-115.5,-115.5,-115.5
2015/10/8,-69.8,-69.8,-69.8
2015/10/9,-24.7,-24.7,-24.7
2015/10/10,3.9,3.9,3.9
2015/10/11,13.8,13.8,13.8
2015/10/12,41.3,41.3,41.3
2015/10/13,55,55,55
2015/10/14,71.9,71.9,71.9
2015/10/15,87.8,87.8,87.8
2015/10/16,105.6,105.6,105.6
2015/10/17,117,117,117
2015/10/18,142.2,142.2,142.2
2015/10/19,177,177,177
2015/10/20,192.6,192.6,192.6
2015/10/21,188,188,188
2015/10/22,170.7,170.7,170.7
2015/10/23,172,172,172
2015/10/24,181.4,181.4,181.4
2015/10/25,177.8,177.8,177.8
2015/10/26,180.6,180.6,180.6
2015/10/27,164.6,164.6,164.6
2015/10/28,152.6,152.6,152.6
2015/10/29,226.3,226.3,226.3
2015/10/30,241.3,241.3,241.3
2015/10/31,264.7,264.7,264.7
2015/11/1,297.3,297.3,297.3
2015/11/2,318.2,318.2,318.2
2015/11/3,288.7,288.7,288.7
2015/11/4,248.2,248.2,248.2
2015/11/5,232.8,232.8,232.8
2015/12/26,,,
2015/12/27,,,
2015/12/28,,,
2015/12/29,,,
2015/12/30,,,
2015/12/31,,,
2016/1/1,336.5,336.5,336.5
2016/1/2,392.4,392.4,392.4
2016/1/3,414.5,414.5,414.5
2016/1/4,446.6,446.6,446.6
2016/1/5,474.5,474.5,474.5
2016/1/6,478.3,478.3,478.3
2016/1/7,495.3,495.3,495.3
2016/1/8,510.4,510.4,510.4
2016/1/9,533.8,533.8,533.8
2016/1/10,544.2,544.2,544.2
2016/1/11,557.2,557.2,557.2
2016/1/12,566.4,566.4,566.4
2016/1/13,573.2,573.2,573.2
2016/1/14,589.6,589.6,589.6
2016/1/15,605.2,605.2,605.2
2016/1/16,620.5,620.5,620.5
2016/1/17,612.5,612.5,612.5
2016/1/18,623.8,623.8,623.8
2016/1/19,616.1,616.1,616.1
2016/1/20,619,619,619
2016/1/21,624.1,624.1,624.1
2016/1/22,629.4,629.4,629.4
2016/1/23,621,621,621
2016/1/24,618.2,618.2,618.2
2016/1/25,638.3,638.3,638.3
2016/1/26,650.8,650.8,650.8
2016/1/27,666.7,666.7,666.7
2016/1/28,672.1,672.1,672.1
2016/1/29,677.1,677.1,677.1
2016/1/30,701.2,701.2,701.2
2016/1/31,700.7,700.7,700.7
2016/2/1,675.5,675.5,675.5
2016/2/2,669.5,669.5,669.5
2016/2/3,662.2,662.2,662.2
2016/2/4,642.3,642.3,642.3
2016/2/5,640,640,640
2016/2/6,629.8,629.8,629.8
2016/2/7,638,638,638
2016/2/8,657.6,657.6,657.6
2016/2/9,680.9,680.9,680.9
2016/2/10,706.6,706.6,706.6
2016/2/11,711.9,711.9,711.9
2016/2/12,738.5,738.5,738.5
2016/2/13,716.1,716.1,716.1
2016/2/14,671.8,671.8,671.8
2016/2/15,616.5,616.5,616.5
2016/2/16,602.9,602.9,602.9
2016/2/17,590.2,590.2,590.2
2016/2/18,589,589,589
2016/2/19,569.8,569.8,569.8
2016/2/20,555.4,555.4,555.4
2016/2/21,585.1,585.1,585.1
2016/2/22,558.6,558.6,558.6
2016/2/23,545,545,545
2016/2/24,551.3,551.3,551.3
2016/2/25,563.8,563.8,563.8
2016/2/26,580.2,580.2,580.2
2016/2/27,602.8,602.8,602.8
2016/2/28,614.9,614.9,614.9
2016/2/29,631.3,631.3,631.3
2016/3/1,667.3,667.3,667.3
2016/3/2,680,680,680
2016/3/3,713.2,713.2,713.2
2016/3/4,728.7,728.7,728.7
2016/3/5,740.3,740.3,740.3
2016/3/6,767.2,767.2,767.2
2016/3/7,806.4,806.4,806.4
2016/3/8,830.1,830.1,830.1
2016/3/9,653.8,653.8,653.8
2016/3/10,459.8,459.8,459.8
2016/3/11,389.9,389.9,389.9
2016/3/12,356.2,356.2,356.2
2016/3/13,306.9,306.9,306.9
2016/3/14,325,325,325
2016/3/15,369.3,369.3,369.3
2016/3/16,392.5,392.5,392.5
2016/3/17,430.9,430.9,430.9
2016/3/18,482.4,482.4,482.4
2016/3/19,544.6,544.6,544.6
2016/3/20,617.3,617.3,617.3
2016/3/21,658.5,658.5,658.5
2016/3/22,689.2,689.2,689.2
2016/3/23,645.8,645.8,645.8
2016/3/24,657.1,657.1,657.1
2016/3/25,702.2,702.2,702.2
2016/3/26,704.4,704.4,704.4
2016/3/27,715.1,715.1,715.1
2016/3/28,740.9,740.9,740.9
2016/3/29,760.8,760.8,760.8
2016/3/30,787.5,787.5,787.5
2016/3/31,831.8,831.8,831.8
2016/4/1,907.3,907.3,907.3
2016/4/2,968.9,968.9,968.9
2016/4/3,1004.4,1004.4,1004.4
2016/4/4,1002.5,1002.5,1002.5
2016/4/5,960.4,960.4,960.4
2016/4/6,444.5,444.5,444.5
2016/4/7,269.4,269.4,269.4
2016/4/8,323.6,323.6,323.6
2016/4/9,396.1,396.1,396.1
2016/4/10,429.5,429.5,429.5
2016/4/11,504.3,504.3,504.3
2016/4/12,588.4,588.4,588.4
2016/4/13,676.7,676.7,676.7
2016/4/14,738.8,738.8,738.8
2016/4/15,813.7,813.7,813.7
2016/4/16,881.8,881.8,881.8
2016/4/17,756.1,756.1,756.1
2016/4/18,488.9,488.9,488.9
2016/4/19,542,542,542
2016/4/20,692.1,692.1,692.1
2016/4/21,807.9,807.9,807.9
2016/4/22,949.1,949.1,949.1
2016/4/23,698.6,698.6,698.6
2016/4/24,663.9,663.9,663.9
2016/4/25,801.5,801.5,801.5
2016/4/26,957.5,957.5,957.5
2016/4/27,1122.7,1122.7,1122.7
2016/4/28,1278,1278,1278
2016/4/29,1396,1396,1396
2016/4/30,1527,1527,1527
2016/5/1,1630.9,1630.9,1630.9
2016/5/2,1717.6,1717.6,1717.6
2016/5/3,1745.4,1745.4,1745.4
2016/5/4,1788,1788,1788
2016/5/5,1842.1,1842.1,1842.1
2016/5/6,1867.4,1867.4,1867.4
2016/5/7,1832.1,1832.1,1832.1
2016/5/8,1730.8,1730.8,1730.8
2016/5/9,1716.7,1716.7,1716.7
2016/5/10,1713.1,1713.1,1713.1
2016/5/11,1750,1750,1750
2016/5/12,1754,1754,1754
2016/5/13,1703.3,1703.3,1703.3
2016/5/14,1668.7,1668.7,1668.7
2016/5/15,1616.2,1616.2,1616.2
2016/5/16,1590.8,1590.8,1590.8
2016/5/17,1595,1595,1595
2016/5/18,1572.4,1572.4,1572.4
2016/5/19,1576.2,1576.2,1576.2
2016/5/20,1555.6,1555.6,1555.6
2016/5/21,1523.2,1523.2,1523.2
2016/5/22,1513.1,1513.1,1513.1
2016/5/23,1528.1,1528.1,1528.1
2016/5/24,1590.1,1590.1,1590.1
2016/5/25,1612.1,1612.1,1612.1
2016/5/26,1581.5,1581.5,1581.5
2016/5/27,1553.4,1553.4,1553.4
2016/5/28,1513.3,1513.3,1513.3
2016/5/29,1488.9,1488.9,1488.9
2016/5/30,1510.5,1510.5,1510.5
2016/5/31,1568.5,1568.5,1568.5
2016/6/1,1639.9,1639.9,1639.9
2016/6/2,1562.4,1562.4,1562.4
2016/6/3,1283.2,1283.2,1283.2
2016/6/4,1269.3,1269.3,1269.3
2016/6/5,1371.1,1371.1,1371.1
2016/6/6,1475.7,1475.7,1475.7
2016/6/7,1547.5,1547.5,1547.5
2016/6/8,1542.4,1542.4,1542.4
2016/6/9,1596.2,1596.2,1596.2
2016/6/10,1645.8,1645.8,1645.8
2016/6/11,1684.7,1684.7,1684.7
2016/6/12,1734.9,1734.9,1734.9
2016/6/13,1793.6,1793.6,1793.6
2016/6/14,1843,1843,1843
2016/6/15,1816.9,1816.9,1816.9
2016/6/16,1784.7,1784.7,1784.7
2016/6/17,1812.1,1812.1,1812.1
2016/6/18,1808.2,1808.2,1808.2
2016/6/19,1715.6,1715.6,1715.6
2016/6/20,1350.1,1350.1,1350.1
2016/6/21,1339.9,1339.9,1339.9
2016/6/22,990.4,990.4,990.4
2016/6/23,1250.2,1250.2,1250.2
2016/6/24,1583.5,1583.5,1583.5
2016/6/25,996.9,996.9,996.9
2016/6/26,-926.8,-926.8,-926.8
2016/6/27,-689.7,-689.7,-689.7
2016/6/28,-518.9,-518.9,-518.9
2016/6/29,-355.6,-355.6,-355.6
2016/6/30,606.9,606.9,606.9
2016/7/1,1568.4,1568.4,1568.4
2016/7/2,1998.1,1998.1,1998.1
2016/7/3,2469.2,2469.2,2469.2
2016/7/4,2565.9,2565.9,2565.9
2016/7/5,2970.3,2970.3,2970.3
2016/7/6,3232.3,3232.3,3232.3
2016/7/7,3470.7,3470.7,3470.7
2016/7/8,3720.6,3720.6,3720.6
2016/7/9,3944.4,3944.4,3944.4
2016/7/10,4092.3,4092.3,4092.3
2016/7/11,4218.1,4218.1,4218.1
2016/7/12,4326.2,4326.2,4326.2
2016/7/13,4387.9,4387.9,4387.9
2016/7/14,4439.8,4439.8,4439.8
2016/7/15,4647.9,4647.9,4647.9
2016/7/16,4690.6,4690.6,4690.6
2016/7/17,4706.8,4706.8,4706.8
2016/7/18,4671.7,4671.7,4671.7
2016/7/19,4639.8,4639.8,4639.8
2016/7/20,3832.8,3832.8,3832.8
2016/7/21,3235.2,3235.2,3235.2
2016/7/22,3826.7,3826.7,3826.7
2016/7/23,4178,4178,4178
2016/7/24,4368.7,4368.7,4368.7
2016/7/25,4530.3,4530.3,4530.3
2016/7/26,4697.8,4697.8,4697.8
2016/7/27,4795.5,4795.5,4795.5
2016/7/28,4867.7,4867.7,4867.7
2016/7/29,4933.4,4933.4,4933.4
2016/7/30,4967.7,4967.7,4967.7
2016/7/31,5020.4,5020.4,5020.4
2016/8/1,5035.3,5035.3,5035.3
2016/8/2,5054.9,5054.9,5054.9
2016/8/3,5033.8,5033.8,5033.8
2016/8/4,4999.9,4999.9,4999.9
2016/8/5,4948.9,4948.9,4948.9
2016/8/6,4920.6,4920.6,4920.6
2016/8/7,4903.2,4903.2,4903.2
2016/8/8,4876.2,4876.2,4876.2
2016/8/9,4832.2,4832.2,4832.2
2016/8/10,4782.5,4782.5,4782.5
2016/8/11,4720.6,4720.6,4720.6
2016/8/12,4685.5,4685.5,4685.5
2016/8/13,4664.6,4664.6,4664.6
2016/8/14,4630.9,4630.9,4630.9
2016/8/15,4581.5,4581.5,4581.5
2016/8/16,4539.4,4539.4,4539.4
2016/8/17,4519.8,4519.8,4519.8
2016/8/18,4519,4519,4519
2016/8/19,4503.4,4503.4,4503.4
2016/8/20,4491.6,4491.6,4491.6
2016/8/21,4474.6,4474.6,4474.6
2016/8/22,4429.9,4429.9,4429.9
2016/8/23,4376.6,4376.6,4376.6
2016/8/24,4338.5,4338.5,4338.5
2016/8/25,4303.2,4303.2,4303.2
2016/8/26,4284.5,4284.5,4284.5
2016/8/27,4185.4,4185.4,4185.4
2016/8/28,4110.3,4110.3,4110.3
2016/8/29,4069,4069,4069
2016/8/30,3987.6,3987.6,3987.6
2016/8/31,3942,3942,3942
2016/9/1,3935.4,3935.4,3935.4
2016/9/2,3929.7,3929.7,3929.7
2016/9/3,3907.9,3907.9,3907.9
2016/9/4,3877.2,3877.2,3877.2
2016/9/5,3836.1,3836.1,3836.1
2016/9/6,3807.9,3807.9,3807.9
2016/9/7,3772.2,3772.2,3772.2
2016/9/8,3722.2,3722.2,3722.2
2016/9/9,3723.1,3723.1,3723.1
2016/9/10,3503.4,3503.4,3503.4
2016/9/11,3405.3,3405.3,3405.3
2016/9/12,3307.1,3307.1,3307.1
2016/9/13,3239.9,3239.9,3239.9
2016/9/14,3186.8,3186.8,3186.8
2016/9/15,3140.1,3140.1,3140.1
2016/9/16,3102.6,3102.6,3102.6
2016/9/17,3048.8,3048.8,3048.8
2016/9/18,3001.7,3001.7,3001.7
2016/9/19,2926,2926,2926
2016/9/20,2859.2,2859.2,2859.2
2016/9/21,2909.5,2909.5,2909.5
2016/9/22,2966.7,2966.7,2966.7
2016/9/23,2989.6,2989.6,2989.6
2016/9/24,3003.3,3003.3,3003.3
2016/9/25,3009.1,3009.1,3009.1
2016/9/26,3023.4,3023.4,3023.4
2016/9/27,3090.3,3090.3,3090.3
2016/9/28,3008.5,3008.5,3008.5
2016/9/29,2961,2961,2961
2016/9/30,2952.9,2952.9,2952.9
2016/10/1,2935.5,2935.5,2935.5
2016/10/2,2913.6,2913.6,2913.6
2016/10/3,2894.3,2894.3,2894.3
2016/10/4,2869.2,2869.2,2869.2
2016/10/5,2821,2821,2821
2016/10/6,2778.1,2778.1,2778.1
2016/10/7,2759.5,2759.5,2759.5
2016/10/8,2753.8,2753.8,2753.8
2016/10/9,2728.9,2728.9,2728.9
2016/10/10,2710.5,2710.5,2710.5
2016/10/11,2716.2,2716.2,2716.2
2016/10/12,2707.5,2707.5,2707.5
2016/10/13,2720,2720,2720
2016/10/14,2747.2,2747.2,2747.2
2016/10/15,2748,2748,2748
2016/10/16,2742.1,2742.1,2742.1
2016/10/17,2775.7,2775.7,2775.7
2016/10/18,2792.2,2792.2,2792.2
2016/10/19,2803.3,2803.3,2803.3
2016/10/20,2860.2,2860.2,2860.2
2016/10/21,2887.8,2887.8,2887.8
2016/10/22,2818.3,2818.3,2818.3
2016/10/23,2802.8,2802.8,2802.8
2016/10/24,2786.8,2786.8,2786.8
2016/10/25,2766.2,2766.2,2766.2
2016/10/26,2701.5,2701.5,2701.5
2016/10/27,2684.6,2684.6,2684.6
2016/10/28,2670,2670,2670
2016/10/29,2611.1,2611.1,2611.1
2016/10/30,2546.7,2546.7,2546.7
2016/10/31,2477.6,2477.6,2477.6
2016/11/1,2451.9,2451.9,2451.9
2016/11/2,2397.7,2397.7,2397.7
2016/11/3,2395.8,2395.8,2395.8
2016/11/4,2428.8,2428.8,2428.8
2016/11/5,2447.8,2447.8,2447.8
2016/11/6,2478.5,2478.5,2478.5
2016/11/7,2516.3,2516.3,2516.3
2016/11/8,2489.5,2489.5,2489.5
2016/11/9,2371.9,2371.9,2371.9
2016/11/10,2381.4,2381.4,2381.4
2016/11/11,2333.5,2333.5,2333.5
2016/11/12,2293,2293,2293
2016/11/13,2294.6,2294.6,2294.6
2016/11/14,2337.6,2337.6,2337.6
2016/11/15,2407.2,2407.2,2407.2
2016/11/16,2477.1,2477.1,2477.1
2016/11/17,2524.7,2524.7,2524.7
2016/11/18,2597.9,2597.9,2597.9
2016/11/19,2678.4,2678.4,2678.4
2016/11/20,2773.7,2773.7,2773.7
2016/11/21,2865.1,2865.1,2865.1
2016/11/22,2910.6,2910.6,2910.6
2016/11/23,2901.8,2901.8,2901.8
2016/11/24,2960.5,2960.5,2960.5
2016/11/25,3008.2,3008.2,3008.2
2016/11/26,3029.8,3029.8,3029.8
2016/11/27,3071.4,3071.4,3071.4
2016/11/28,3084.3,3084.3,3084.3
2016/11/29,3138.2,3138.2,3138.2
2016/11/30,3200.2,3200.2,3200.2
2016/12/1,3242.5,3242.5,3242.5
2016/12/2,3267.2,3267.2,3267.2
2016/12/3,3313.5,3313.5,3313.5
2016/12/4,3331.6,3331.6,3331.6
2016/12/5,3359.7,3359.7,3359.7
2016/12/6,3393.5,3393.5,3393.5
2016/12/7,3452.7,3452.7,3452.7
2016/12/8,3515.6,3515.6,3515.6
2016/12/9,3559.9,3559.9,3559.9
2016/12/10,3540.7,3540.7,3540.7
2016/12/11,3566.1,3566.1,3566.1
2016/12/12,3606.3,3606.3,3606.3
2016/12/13,3629,3629,3629
2016/12/14,3644.6,3644.6,3644.6
2016/12/15,3667.4,3667.4,3667.4
2016/12/16,3699.9,3699.9,3699.9
2016/12/17,3759.6,3759.6,3759.6
2016/12/18,3794.2,3794.2,3794.2
2016/12/19,3839.3,3839.3,3839.3
2016/12/20,3893,3893,3893
2016/12/21,3939.6,3939.6,3939.6
2016/12/22,3940.3,3940.3,3940.3
2016/12/23,3862.8,3862.8,3862.8
2016/12/24,3880.5,3880.5,3880.5
2016/12/25,3892.1,3892.1,3892.1
2016/12/26,3857.1,3857.1,3857.1
2016/12/27,3813.1,3813.1,3813.1
2016/12/28,3827.4,3827.4,3827.4
2016/12/29,3795.4,3795.4,3795.4
2016/12/30,3811.4,3811.4,3811.4
2016/12/31,3780.2,3780.2,3780.2
2017/1/1,3787.9,3787.9,3787.9
2017/1/2,3785.2,3785.2,3785.2
2017/1/3,3813.2,3813.2,3813.2
2017/1/4,3773,3773,3773
2017/1/5,3542.8,3542.8,3542.8
2017/1/6,3438.6,3438.6,3438.6
2017/1/7,3323.4,3323.4,3323.4
2017/1/8,3208.2,3208.2,3208.2
2017/1/9,3323.9,3323.9,3323.9
2017/1/10,3345.3,3345.3,3345.3
2017/1/11,3454.7,3454.7,3454.7
2017/1/12,3679.1,3679.1,3679.1
2017/1/13,3958.6,3958.6,3958.6
2017/1/14,4184.9,4184.9,4184.9
2017/1/15,4372.8,4372.8,4372.8
2017/1/16,4535.1,4535.1,4535.1
2017/1/17,4668.3,4668.3,4668.3
2017/1/18,4787.8,4787.8,4787.8
2017/1/19,4852.8,4852.8,4852.8
2017/1/20,4921.3,4921.3,4921.3
2017/1/21,5018,5018,5018
2017/1/22,5133,5133,5133
2017/1/23,5257.2,5257.2,5257.2
2017/1/24,5369.7,5369.7,5369.7
2017/1/25,5452.6,5452.6,5452.6
2017/1/26,5561,5561,5561
2017/1/27,5652.5,5652.5,5652.5
2017/1/28,5779.7,5779.7,5779.7
2017/1/29,5827,5827,5827
2017/1/30,5878.7,5878.7,5878.7
2017/1/31,5968.7,5968.7,5968.7
2017/2/1,6024,6024,6024
2017/2/2,6109.3,6109.3,6109.3
2017/2/3,6203.3,6203.3,6203.3
2017/2/4,6310.9,6310.9,6310.9
2017/2/5,6420.4,6420.4,6420.4
2017/2/6,6516.1,6516.1,6516.1
2017/2/7,6559.5,6559.5,6559.5
2017/2/8,6635.7,6635.7,6635.7
2017/2/9,6765.7,6765.7,6765.7
2017/2/10,6883.5,6883.5,6883.5
2017/2/11,6979,6979,6979
2017/2/12,7062.6,7062.6,7062.6
2017/2/13,7142.7,7142.7,7142.7
2017/2/14,7214.9,7214.9,7214.9
2017/2/15,7303.1,7303.1,7303.1
2017/2/16,7386.5,7386.5,7386.5
2017/2/17,7441.9,7441.9,7441.9
2017/2/18,7516.9,7516.9,7516.9
2017/2/19,7659.9,7659.9,7659.9
2017/2/20,7754.6,7754.6,7754.6
2017/2/21,7881.7,7881.7,7881.7
2017/2/22,8013.6,8013.6,8013.6
2017/2/23,8123.5,8123.5,8123.5
2017/2/24,8215.9,8215.9,8215.9
2017/2/25,8309.8,8309.8,8309.8
2017/2/26,8376.5,8376.5,8376.5
2017/2/27,8510,8510,8510
2017/2/28,8668.3,8668.3,8668.3
2017/3/1,8809.1,8809.1,8809.1
2017/3/2,8978.4,8978.4,8978.4
2017/3/3,9134.3,9134.3,9134.3
2017/3/4,9263.2,9263.2,9263.2
2017/3/5,9394.4,9394.4,9394.4
2017/3/6,9510.7,9510.7,9510.7
2017/3/7,9605.2,9605.2,9605.2
2017/3/8,9672.2,9672.2,9672.2
2017/3/9,9766,9766,9766
2017/3/10,9854.6,9854.6,9854.6
2017/3/11,9937.1,9937.1,9937.1
2017/3/12,10060.2,10060.2,10060.2
2017/3/13,10167.6,10167.6,10167.6
2017/3/14,10174.5,10174.5,10174.5
2017/3/15,10253.2,10253.2,10253.2
2017/3/16,10341.9,10341.9,10341.9
2017/3/17,10437.2,10437.2,10437.2
2017/3/18,10533.3,10533.3,10533.3
2017/3/19,10638,10638,10638
2017/3/20,10757.9,10757.9,10757.9
2017/3/21,10871.5,10871.5,10871.5
2017/3/22,10971.6,10971.6,10971.6
2017/3/23,11052.2,11052.2,11052.2
2017/3/24,11122.4,11122.4,11122.4
2017/3/25,11194.8,11194.8,11194.8
2017/3/26,11270.7,11270.7,11270.7
2017/3/27,11349,11349,11349
2017/3/28,11428.4,11428.4,11428.4
2017/3/29,11462.6,11462.6,11462.6
2017/3/30,11487.1,11487.1,11487.1
2017/3/31,11408.1,11408.1,11408.1
2017/4/1,11384.3,11384.3,11384.3
2017/4/2,11365.9,11365.9,11365.9
2017/4/3,11390.3,11390.3,11390.3
2017/4/4,11420.5,11420.5,11420.5
2017/4/5,11459.5,11459.5,11459.5
2017/4/6,11504.3,11504.3,11504.3
2017/4/7,11576.2,11576.2,11576.2
2017/4/8,11678.8,11678.8,11678.8
2017/4/9,11762.9,11762.9,11762.9
2017/4/10,11691.7,11691.7,11691.7
2017/4/11,11658.9,11658.9,11658.9
2017/4/12,11690.5,11690.5,11690.5
2017/4/13,11721.5,11721.5,11721.5
2017/4/14,11775.5,11775.5,11775.5
2017/4/15,11802,11802,11802
2017/4/16,11826.2,11826.2,11826.2
2017/4/17,11867.3,11867.3,11867.3
2017/4/18,11974.7,11974.7,11974.7
2017/4/19,12053.8,12053.8,12053.8
2017/4/20,12087.3,12087.3,12087.3
2017/4/21,12043.3,12043.3,12043.3
2017/4/22,12077.9,12077.9,12077.9
2017/4/23,12111.2,12111.2,12111.2
2017/4/24,12141.7,12141.7,12141.7
2017/4/25,12188.9,12188.9,12188.9
2017/4/26,12165.9,12165.9,12165.9
2017/4/27,12122.4,12122.4,12122.4
2017/4/28,12141.3,12141.3,12141.3
2017/4/29,12217.8,12217.8,12217.8
2017/4/30,12239,12239,12239
2017/5/1,12309.7833,12309.7833,12309.7833
2017/5/2,12391.1,12391.1,12391.1
2017/5/3,12456.5,12456.5,12456.5
2017/5/4,12498.7,12498.7,12498.7
2017/5/5,12542.6,12542.6,12542.6
2017/5/6,12570.4,12570.4,12570.4
2017/5/7,12629.5,12629.5,12629.5
2017/5/8,12697.9,12697.9,12697.9
2017/5/9,12755.5,12755.5,12755.5
2017/5/10,12757.5,12757.5,12757.5
2017/5/11,12751.1,12751.1,12751.1
2017/5/12,12751.5,12751.5,12751.5
2017/5/13,12831.7,12831.7,12831.7
2017/5/14,12841.4,12841.4,12841.4
2017/5/15,12859.8,12859.8,12859.8
2017/5/16,12886.6,12886.6,12886.6
2017/5/17,12972.8,12972.8,12972.8
2017/5/18,13002.8,13002.8,13002.8
2017/5/19,13036.6,13036.6,13036.6
2017/5/20,13065.8,13065.8,13065.8
2017/5/21,13116.1,13116.1,13116.1
2017/5/22,13103.5,13103.5,13103.5
2017/5/23,12409.4,12409.4,12409.4
2017/5/24,11979,11979,11979
2017/5/25,12241.9,12241.9,12241.9
2017/5/26,12657.9,12657.9,12657.9
2017/5/27,12818.8,12818.8,12818.8
2017/5/28,12958.6,12958.6,12958.6
2017/5/29,13080.4,13080.4,13080.4
2017/5/30,13186.2,13186.2,13186.2
2017/5/31,13301.1,13301.1,13301.1
2017/6/1,13451.1,13451.1,13451.1
2017/6/2,13559.6,13559.6,13559.6
2017/6/3,13655.4,13655.4,13655.4
2017/6/4,13703.8,13703.8,13703.8
2017/6/5,13769.5,13769.5,13769.5
2017/6/6,13772.6,13772.6,13772.6
2017/6/7,13800.7,13800.7,13800.7
2017/6/8,13812,13812,13812
2017/6/9,13829.1,13829.1,13829.1
2017/6/10,13818.7,13818.7,13818.7
2017/6/11,13796.1,13796.1,13796.1
2017/6/12,13744.2,13744.2,13744.2
2017/6/13,13709.1,13709.1,13709.1
2017/6/14,13731.7,13731.7,13731.7
2017/6/15,13731.7,13731.7,13731.7
2017/6/16,13715.5,13715.5,13715.5
2017/6/17,13822.3,13822.3,13822.3
2017/6/18,13878.9,13878.9,13878.9
2017/6/19,13968.3,13968.3,13968.3
2017/6/20,14120.5,14120.5,14120.5
2017/6/21,14174.2,14174.2,14174.2
2017/6/22,14184.6,14184.6,14184.6
2017/6/23,14276.6,14276.6,14276.6
2017/6/24,14302.1,14302.1,14302.1
2017/6/25,14314.6,14314.6,14314.6
2017/6/26,14356.9,14356.9,14356.9
2017/6/27,14378.8,14378.8,14378.8
2017/6/28,14431.8,14431.8,14431.8
2017/6/29,14478.2,14478.2,14478.2
2017/6/30,14500.7,14500.7,14500.7
2017/7/1,14543.6,14543.6,14543.6
2017/7/2,14584.2,14584.2,14584.2
2017/7/3,14777.9,14777.9,14777.9
2017/7/4,14830.9,14830.9,14830.9
2017/7/5,14827.2,14827.2,14827.2
2017/7/6,14815.9,14815.9,14815.9
2017/7/7,14792.6,14792.6,14792.6
2017/7/8,14855.8,14855.8,14855.8
