time;origin_data;trans_data;residual
2016-06-13;1793.6;6871.375128485279;-5077.775128485278
2016-06-14;1843.0;6874.10450990229;-5031.10450990229
2016-06-15;1816.9;6876.8338913193;-5059.9338913193005
2016-06-16;1784.7;6879.563272736312;-5094.863272736312
2016-06-17;1812.1;6882.292654153322;-5070.192654153321
2016-06-18;1808.2;6885.022035570333;-5076.822035570333
2016-06-19;1715.6;6887.751416987343;-5172.151416987343
2016-06-20;1350.1;6890.480798404355;-5540.380798404354
2016-06-21;1339.9;6893.210179821366;-5553.310179821367
2016-06-22;990.4;6895.939561238376;-5905.539561238376
2016-06-23;1250.2;6898.668942655388;-5648.468942655388
2016-06-24;1583.5;6901.398324072397;-5317.898324072397
2016-06-25;996.9;6904.127705489409;-5907.227705489409
2016-06-26;-926.8;6906.857086906419;-7833.657086906419
2016-06-27;-689.7;6909.58646832343;-7599.28646832343
2016-06-28;-518.9;6912.31584974044;-7431.21584974044
2016-06-29;-355.6;6915.045231157452;-7270.645231157452
2016-06-30;606.9;6917.774612574463;-6310.874612574464
2016-07-01;1568.4;6920.503993991473;-5352.1039939914735
2016-07-02;1998.1;6923.233375408485;-4925.133375408484
2016-07-03;2469.2;6925.962756825495;-4456.762756825495
2016-07-04;2565.9;6928.692138242506;-4362.792138242507
2016-07-05;2970.3;6931.421519659518;-3961.1215196595176
2016-07-06;3232.3;6934.150901076528;-3701.8509010765274
2016-07-07;3470.7;6936.880282493539;-3466.1802824935394
2016-07-08;3720.6;6939.609663910549;-3219.009663910549
2016-07-09;3944.4;6942.339045327561;-2997.9390453275605
2016-07-10;4092.3;6945.06842674457;-2852.76842674457
2016-07-11;4218.1;6947.797808161582;-2729.6978081615816
2016-07-12;4326.2;6950.527189578592;-2624.327189578592
2016-07-13;4387.9;6953.256570995603;-2565.3565709956038
2016-07-14;4439.8;6955.985952412613;-2516.185952412613
2016-07-15;4647.9;6958.715333829625;-2310.815333829625
2016-07-16;4690.6;6961.444715246635;-2270.844715246634
2016-07-17;4706.8;6964.174096663646;-2257.374096663646
2016-07-18;4671.7;6966.903478080656;-2295.203478080656
2016-07-19;4639.8;6969.632859497668;-2329.8328594976674
2016-07-20;3832.8;6972.362240914677;-3139.562240914677
2016-07-21;3235.2;6975.091622331689;-3739.891622331689
2016-07-22;3826.7;6977.821003748699;-3151.121003748699
2016-07-23;4178.0;6980.55038516571;-2802.5503851657104
2016-07-24;4368.7;6983.27976658272;-2614.5797665827204
2016-07-25;4530.3;6986.009147999732;-2455.7091479997316
2016-07-26;4697.8;6988.738529416743;-2290.938529416743
2016-07-27;4795.5;6991.467910833753;-2195.967910833753
2016-07-28;4867.7;6994.197292250765;-2126.497292250765
2016-07-29;4933.4;6996.926673667775;-2063.526673667775
2016-07-30;4967.7;6999.656055084786;-2031.9560550847864
2016-07-31;5020.4;7002.385436501796;-1981.9854365017964
2016-08-01;5035.3;7005.114817918808;-1969.8148179188074
2016-08-02;5054.9;7007.844199335819;-1952.9441993358196
2016-08-03;5033.8;7010.573580752829;-1976.7735807528288
2016-08-04;4999.9;7013.302962169841;-2013.402962169841
2016-08-05;4948.9;7016.03234358685;-2067.1323435868508
2016-08-06;4920.6;7018.761725003862;-2098.1617250038616
2016-08-07;4903.2;7021.491106420874;-2118.291106420874
2016-08-08;4876.2;7024.220487837883;-2148.0204878378836
2016-08-09;4832.2;7026.949869254895;-2194.749869254895
2016-08-10;4782.5;7029.679250671905;-2247.179250671905
2016-08-11;4720.6;7032.408632088916;-2311.808632088916
2016-08-12;4685.5;7035.138013505926;-2349.638013505926
2016-08-13;4664.6;7037.867394922938;-2373.2673949229375
2016-08-14;4630.9;7040.596776339948;-2409.696776339948
2016-08-15;4581.5;7043.326157756959;-2461.826157756959
2016-08-16;4539.4;7046.055539173969;-2506.6555391739694
2016-08-17;4519.8;7048.784920590981;-2528.9849205909804
2016-08-18;4519.0;7051.51430200799;-2532.5143020079904
2016-08-19;4503.4;7054.243683425002;-2550.8436834250024
2016-08-20;4491.6;7056.973064842012;-2565.3730648420114
2016-08-21;4474.6;7059.702446259023;-2585.102446259023
2016-08-22;4429.9;7062.431827676033;-2632.5318276760336
2016-08-23;4376.6;7065.161209093045;-2688.5612090930445
2016-08-24;4338.5;7067.890590510055;-2729.3905905100546
2016-08-25;4303.2;7070.619971927066;-2767.4199719270664
2016-08-26;4284.5;7073.349353344076;-2788.849353344076
2016-08-27;4185.4;7076.078734761088;-2890.678734761088
2016-08-28;4110.3;7078.808116178099;-2968.508116178099
2016-08-29;4069.0;7081.537497595109;-3012.537497595109
2016-08-30;3987.6;7084.266879012121;-3096.6668790121207
2016-08-31;3942.0;7086.99626042913;-3144.9962604291304
2016-09-01;3935.4;7089.725641846142;-3154.325641846142
2016-09-02;3929.7;7092.455023263154;-3162.755023263154
2016-09-03;3907.9;7095.184404680163;-3187.2844046801633
2016-09-04;3877.2;7097.913786097175;-3220.713786097175
2016-09-05;3836.1;7100.643167514185;-3264.543167514185
2016-09-06;3807.9;7103.372548931196;-3295.4725489311963
2016-09-07;3772.2;7106.101930348208;-3333.901930348208
2016-09-08;3722.2;7108.831311765218;-3386.631311765218
2016-09-09;3723.1;7111.560693182229;-3388.4606931822295
2016-09-10;3503.4;7114.290074599239;-3610.890074599239
2016-09-11;3405.3;7117.019456016251;-3711.7194560162507
2016-09-12;3307.1;7119.748837433261;-3812.6488374332607
2016-09-13;3239.9;7122.478218850272;-3882.578218850272
2016-09-14;3186.8;7125.207600267282;-3938.407600267282
2016-09-15;3140.1;7127.936981684294;-3987.8369816842937
2016-09-16;3102.6;7130.666363101303;-4028.0663631013035
2016-09-17;3048.8;7133.395744518315;-4084.595744518315
2016-09-18;3001.7;7136.125125935325;-4134.425125935325
2016-09-19;2926.0;7138.854507352336;-4212.854507352336
2016-09-20;2859.2;7141.583888769346;-4282.383888769346
2016-09-21;2909.5;7144.313270186358;-4234.813270186358
2016-09-22;2966.7;7147.042651603368;-4180.342651603368
2016-09-23;2989.6;7149.772033020379;-4160.172033020379
2016-09-24;3003.3;7152.501414437389;-4149.201414437389
2016-09-25;3009.1;7155.230795854401;-4146.1307958544
2016-09-26;3023.4;7157.96017727141;-4134.560177271411
2016-09-27;3090.3;7160.689558688422;-4070.389558688422
2016-09-28;3008.5;7163.418940105432;-4154.918940105432
2016-09-29;2961.0;7166.148321522443;-4205.148321522443
2016-09-30;2952.9;7168.877702939455;-4215.977702939455
2016-10-01;2935.5;7171.607084356465;-4236.107084356465
2016-10-02;2913.6;7174.336465773476;-4260.736465773476
2016-10-03;2894.3;7177.065847190488;-4282.765847190488
2016-10-04;2869.2;7179.795228607498;-4310.595228607498
2016-10-05;2821.0;7182.5246100245095;-4361.5246100245095
2016-10-06;2778.1;7185.253991441519;-4407.153991441519
2016-10-07;2759.5;7187.983372858531;-4428.483372858531
2016-10-08;2753.8;7190.7127542755425;-4436.912754275542
2016-10-09;2728.9;7193.442135692552;-4464.542135692553
2016-10-10;2710.5;7196.171517109564;-4485.671517109564
2016-10-11;2716.2;7198.900898526574;-4482.700898526574
2016-10-12;2707.5;7201.630279943585;-4494.130279943585
2016-10-13;2720.0;7204.359661360595;-4484.359661360595
2016-10-14;2747.2;7207.089042777607;-4459.889042777607
2016-10-15;2748.0;7209.8184241946165;-4461.8184241946165
2016-10-16;2742.1;7212.547805611628;-4470.447805611628
2016-10-17;2775.7;7215.277187028638;-4439.577187028638
2016-10-18;2792.2;7218.0065684456495;-4425.80656844565
2016-10-19;2803.3;7220.735949862659;-4417.435949862659
2016-10-20;2860.2;7223.465331279671;-4363.265331279671
2016-10-21;2887.8;7226.194712696681;-4338.3947126966805
2016-10-22;2818.3;7228.924094113692;-4410.624094113692
2016-10-23;2802.8;7231.653475530702;-4428.853475530702
2016-10-24;2786.8;7234.382856947714;-4447.5828569477135
2016-10-25;2766.2;7237.112238364723;-4470.912238364724
2016-10-26;2701.5;7239.841619781735;-4538.341619781735
2016-10-27;2684.6;7242.571001198745;-4557.9710011987445
2016-10-28;2670.0;7245.3003826157565;-4575.3003826157565
2016-10-29;2611.1;7248.029764032766;-4636.929764032766
2016-10-30;2546.7;7250.759145449778;-4704.059145449778
2016-10-31;2477.6;7253.4885268667895;-4775.888526866789
2016-11-01;2451.9;7256.217908283799;-4804.3179082838
2016-11-02;2397.7;7258.947289700811;-4861.247289700811
2016-11-03;2395.8;7261.676671117821;-4865.8766711178205
2016-11-04;2428.8;7264.406052534832;-4835.606052534832
2016-11-05;2447.8;7267.135433951844;-4819.335433951844
2016-11-06;2478.5;7269.864815368854;-4791.364815368854
2016-11-07;2516.3;7272.594196785865;-4756.294196785865
2016-11-08;2489.5;7275.323578202875;-4785.823578202875
2016-11-09;2371.9;7278.052959619887;-4906.152959619887
2016-11-10;2381.4;7280.782341036898;-4899.382341036899
2016-11-11;2333.5;7283.511722453908;-4950.011722453908
2016-11-12;2293.0;7286.24110387092;-4993.24110387092
2016-11-13;2294.6;7288.9704852879295;-4994.370485287929
2016-11-14;2337.6;7291.699866704941;-4954.099866704941
2016-11-15;2407.2;7294.429248121951;-4887.229248121951
2016-11-16;2477.1;7297.1586295389625;-4820.058629538962
2016-11-17;2524.7;7299.888010955972;-4775.1880109559725
2016-11-18;2597.9;7302.617392372984;-4704.717392372984
2016-11-19;2678.4;7305.346773789994;-4626.946773789994
2016-11-20;2773.7;7308.076155207005;-4534.3761552070055
2016-11-21;2865.1;7310.805536624015;-4445.705536624015
2016-11-22;2910.6;7313.534918041027;-4402.934918041026
2016-11-23;2901.8;7316.2642994580365;-4414.464299458036
2016-11-24;2960.5;7318.993680875048;-4358.493680875048
2016-11-25;3008.2;7321.723062292058;-4313.523062292058
2016-11-26;3029.8;7324.4524437090695;-4294.652443709069
2016-11-27;3071.4;7327.181825126079;-4255.78182512608
2016-11-28;3084.3;7329.911206543091;-4245.611206543091
2016-11-29;3138.2;7332.640587960101;-4194.440587960101
2016-11-30;3200.2;7335.369969377112;-4135.1699693771125
2016-12-01;3242.5;7338.099350794124;-4095.599350794124
2016-12-02;3267.2;7340.828732211134;-4073.628732211134
2016-12-03;3313.5;7343.558113628145;-4030.0581136281453
2016-12-04;3331.6;7346.287495045155;-4014.687495045155
2016-12-05;3359.7;7349.016876462167;-3989.316876462167
2016-12-06;3393.5;7351.746257879178;-3958.2462578791783
2016-12-07;3452.7;7354.475639296188;-3901.7756392961883
2016-12-08;3515.6;7357.2050207132;-3841.6050207132
2016-12-09;3559.9;7359.9344021302095;-3800.0344021302094
2016-12-10;3540.7;7362.663783547221;-3821.9637835472213
2016-12-11;3566.1;7365.393164964231;-3799.293164964231
2016-12-12;3606.3;7368.1225463812425;-3761.8225463812423
2016-12-13;3629.0;7370.851927798252;-3741.8519277982523
2016-12-14;3644.6;7373.581309215264;-3728.981309215264
2016-12-15;3667.4;7376.310690632274;-3708.9106906322736
2016-12-16;3699.9;7379.040072049285;-3679.140072049285
2016-12-17;3759.6;7381.769453466297;-3622.169453466297
2016-12-18;3794.2;7384.498834883307;-3590.298834883307
2016-12-19;3839.3;7387.228216300318;-3547.928216300318
2016-12-20;3893.0;7389.957597717328;-3496.957597717328
2016-12-21;3939.6;7392.68697913434;-3453.08697913434
2016-12-22;3940.3;7395.4163605513495;-3455.1163605513493
2016-12-23;3862.8;7398.145741968361;-3535.345741968361
2016-12-24;3880.5;7400.875123385371;-3520.375123385371
2016-12-25;3892.1;7403.6045048023825;-3511.5045048023826
2016-12-26;3857.1;7406.333886219392;-3549.2338862193924
2016-12-27;3813.1;7409.063267636404;-3595.963267636404
2016-12-28;3827.4;7411.792649053414;-3584.3926490534136
2016-12-29;3795.4;7414.522030470425;-3619.122030470425
2016-12-30;3811.4;7417.251411887435;-3605.851411887435
2016-12-31;3780.2;7419.980793304447;-3639.780793304447
2017-01-01;3787.9;7422.7101747214565;-3634.8101747214564
2017-01-02;3785.2;7425.439556138468;-3640.2395561384683
2017-01-03;3813.2;7428.16893755548;-3614.96893755548
2017-01-04;3773.0;7430.8983189724895;-3657.8983189724895
2017-01-05;3542.8;7433.627700389501;-3890.827700389501
2017-01-06;3438.6;7436.357081806511;-3997.757081806511
2017-01-07;3323.4;7439.0864632235225;-4115.686463223523
2017-01-08;3208.2;7441.815844640534;-4233.615844640534
2017-01-09;3323.9;7444.545226057544;-4120.645226057544
2017-01-10;3345.3;7447.2746074745555;-4101.974607474555
2017-01-11;3454.7;7450.003988891565;-3995.3039888915655
2017-01-12;3679.1;7452.733370308577;-3773.633370308577
2017-01-13;3958.6;7455.462751725587;-3496.862751725587
2017-01-14;4184.9;7458.192133142598;-3273.2921331425987
2017-01-15;4372.8;7460.921514559608;-3088.121514559608
2017-01-16;4535.1;7463.65089597662;-2928.5508959766194
2017-01-17;4668.3;7466.3802773936295;-2798.0802773936293
2017-01-18;4787.8;7469.109658810641;-2681.309658810641
2017-01-19;4852.8;7471.839040227651;-2619.0390402276507
2017-01-20;4921.3;7474.5684216446625;-2553.2684216446623
2017-01-21;5018.0;7477.297803061674;-2459.297803061674
2017-01-22;5133.0;7480.027184478684;-2347.027184478684
2017-01-23;5257.2;7482.7565658956955;-2225.5565658956957
2017-01-24;5369.7;7485.485947312705;-2115.7859473127055
2017-01-25;5452.6;7488.215328729717;-2035.6153287297166
2017-01-26;5561.0;7490.944710146727;-1929.9447101467267
2017-01-27;5652.5;7493.674091563738;-1841.1740915637383
2017-01-28;5779.7;7496.403472980748;-1716.7034729807483
2017-01-29;5827.0;7499.13285439776;-1672.1328543977597
2017-01-30;5878.7;7501.8622358147695;-1623.1622358147697
2017-01-31;5968.7;7504.591617231781;-1535.8916172317813
2017-02-01;6024.0;7507.320998648791;-1483.320998648791
2017-02-02;6109.3;7510.0503800658025;-1400.7503800658023
2017-02-03;6203.3;7512.779761482814;-1309.479761482814
2017-02-04;6310.9;7515.509142899824;-1204.6091428998243
2017-02-05;6420.4;7518.2385243168355;-1097.838524316836
2017-02-06;6516.1;7520.967905733845;-1004.867905733845
2017-02-07;6559.5;7523.697287150857;-964.1972871508569
2017-02-08;6635.7;7526.426668567869;-890.7266685678687
2017-02-09;6765.7;7529.156049984878;-763.4560499848785
2017-02-10;6883.5;7531.88543140189;-648.38543140189
2017-02-11;6979.0;7534.6148128189;-555.6148128188997
2017-02-12;7062.6;7537.344194235911;-474.744194235911
2017-02-13;7142.7;7540.073575652921;-397.3735756529213
2017-02-14;7214.9;7542.802957069933;-327.9029570699331
2017-02-15;7303.1;7545.5323384869425;-242.43233848694217
2017-02-16;7386.5;7548.261719903954;-161.76171990395414
2017-02-17;7441.9;7550.991101320964;-109.0911013209643
2017-02-18;7516.9;7553.7204827379755;-36.82048273797591
2017-02-19;7659.9;7556.449864154985;103.4501358450143
2017-02-20;7754.6;7559.179245571997;195.42075442800342
2017-02-21;7881.7;7561.908626989007;319.7913730109931
2017-02-22;8013.6;7564.638008406018;448.961991593982
2017-02-23;8123.5;7567.367389823028;556.1326101769719
2017-02-24;8215.9;7570.09677124004;645.8032287599599
2017-02-25;8309.8;7572.8261526570495;736.9738473429497
2017-02-26;8376.5;7575.555534074061;800.9444659259389
2017-02-27;8510.0;7578.284915491073;931.7150845089272
2017-02-28;8668.3;7581.0142969080825;1087.2857030919167
2017-03-01;8809.1;7583.743678325094;1225.3563216749062
2017-03-02;8978.4;7586.473059742104;1391.9269402578957
2017-03-03;9134.3;7589.202441159116;1545.0975588408837
2017-03-04;9263.2;7591.931822576125;1671.2681774238754
2017-03-05;9394.4;7594.661203993137;1799.7387960068627
