eventID,Agency,year,month,day,hour,minute,second,longitude,latitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,sigmaMagnitude,moment,scaling,source,mpp,mpr,mrr,mrt,mtp,mtt
729823,ISC-GEM,1975,4,6,9,55,22.37,160.0930,52.1350,4.70,3.90,132.40,45.00,4.90,6.60,0.40,1.00,19, bibliog  ,       ,       ,       ,       ,       ,       
729825,ISC-GEM,1975,4,6,10,34,59.99,159.9460,52.2630,5.70,4.30,129.10,45.00,5.00,6.69,0.43,       ,    ,          ,       ,       ,       ,       ,       ,       
729862,ISC-GEM,1975,4,7,8,1,4.07,99.6450,-1.7570,9.00,6.60,58.20,39.60,5.00,5.71,0.28,       ,    ,          ,       ,       ,       ,       ,       ,       
729895,ISC-GEM,1975,4,8,6,27,14.73,141.8720,37.7060,4.90,3.50,113.10,48.10,4.90,5.82,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
729916,ISC-GEM,1975,4,8,20,32,21.79,-166.3950,51.5630,12.50,7.20,176.80,13.20,2.70,5.55,0.32,       ,    ,          ,       ,       ,       ,       ,       ,       
729931,ISC-GEM,1975,4,9,6,26,23.74,152.5950,-4.0690,4.90,3.60,59.20,130.40,5.20,6.58,0.10,9.00,18,    gcmt  ,0.04,4.52,1.21,-7.63,1.12,-1.25
729940,ISC-GEM,1975,4,9,15,3,20.51,125.5130,11.7250,9.00,5.40,65.20,30.00,16.90,5.57,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
729956,ISC-GEM,1975,4,9,22,25,32.61,72.5400,38.0040,5.00,4.40,179.20,109.70,5.40,5.50,0.49,       ,    ,          ,       ,       ,       ,       ,       ,       
729995,ISC-GEM,1975,4,11,0,10,33.77,139.1230,-50.9800,7.10,6.70,106.30,10.00,25.00,6.34,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
730010,ISC-GEM,1975,4,11,10,47,16.88,-163.4050,54.1170,7.90,5.70,176.90,20.00,3.90,5.54,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
730011,ISC-GEM,1975,4,11,11,42,46.08,-178.6590,-17.7100,8.10,6.00,153.10,562.90,9.20,5.68,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
730052,ISC-GEM,1975,4,12,15,33,11.49,-72.6520,-14.9050,8.90,4.80,57.40,97.10,5.10,6.06,0.31,       ,    ,          ,       ,       ,       ,       ,       ,       
730115,ISC-GEM,1975,4,14,7,28,40.73,126.4310,1.8130,6.60,5.00,66.00,15.00,20.00,5.55,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
730159,ISC-GEM,1975,4,15,9,47,46.21,-61.3780,9.4370,7.60,6.20,116.80,50.00,21.40,5.53,0.27,       ,    ,          ,       ,       ,       ,       ,       ,       
730184,ISC-GEM,1975,4,16,1,27,21.62,-10.1680,71.5470,4.20,4.00,4.50,15.00,3.80,6.49,0.42,       ,    ,          ,       ,       ,       ,       ,       ,       
730188,ISC-GEM,1975,4,16,4,46,24.7,-85.7170,10.6020,11.20,6.10,49.70,75.00,22.50,5.58,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
730212,ISC-GEM,1975,4,16,21,33,25.6,154.7410,48.4540,6.50,4.30,130.30,25.00,3.70,5.84,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
730328,ISC-GEM,1975,4,19,20,15,42.63,56.5500,14.1880,7.90,6.80,177.00,15.00,3.50,5.58,0.27,       ,    ,          ,       ,       ,       ,       ,       ,       
730357,ISC-GEM,1975,4,20,11,40,39.46,-98.8340,-36.3190,6.80,5.70,150.80,15.00,3.80,6.40,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
730371,ISC-GEM,1975,4,20,17,35,52.84,131.3510,33.1390,2.80,2.60,152.90,10.00,33.40,6.40,0.36,       ,    ,          ,       ,       ,       ,       ,       ,       
730527,ISC-GEM,1975,4,23,11,14,50.89,-98.7750,16.4180,7.80,5.30,64.50,18.70,3.80,6.18,0.33,       ,    ,          ,       ,       ,       ,       ,       ,       
730670,ISC-GEM,1975,4,27,7,7,14.88,140.9070,33.4590,6.70,4.90,110.10,60.30,5.10,5.52,0.27,       ,    ,          ,       ,       ,       ,       ,       ,       
730721,ISC-GEM,1975,4,28,11,6,41.9,79.8020,35.7840,4.30,3.60,45.50,7.50,3.10,6.10,0.20,1.85,18, bibliog  ,       ,       ,       ,       ,       ,       
730797,ISC-GEM,1975,4,30,4,28,59.46,30.7260,36.1880,5.00,4.20,13.90,62.80,6.30,5.55,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
728588,ISC-GEM,1975,5,4,9,32,0.78,142.0770,37.1930,4.40,3.30,111.80,21.00,3.80,5.88,0.37,       ,    ,          ,       ,       ,       ,       ,       ,       
728616,ISC-GEM,1975,5,5,5,18,48.17,92.8890,33.0750,4.60,3.80,44.20,10.00,3.60,5.90,0.30,1.00,18, bibliog  ,       ,       ,       ,       ,       ,       
728641,ISC-GEM,1975,5,5,20,28,6.65,-176.2030,-22.8950,6.70,6.10,135.30,60.00,4.90,5.78,0.41,       ,    ,          ,       ,       ,       ,       ,       ,       
728659,ISC-GEM,1975,5,6,10,18,20.78,141.9780,31.1700,5.20,4.10,87.60,20.00,15.10,6.18,0.34,       ,    ,          ,       ,       ,       ,       ,       ,       
728752,ISC-GEM,1975,5,9,4,11,32.15,102.1180,-4.7310,13.30,6.70,35.40,29.40,3.40,5.65,0.40,       ,    ,          ,       ,       ,       ,       ,       ,       
728774,ISC-GEM,1975,5,9,18,35,5.61,-179.2910,-32.9630,6.50,5.60,121.60,45.00,6.00,6.05,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
728800,ISC-GEM,1975,5,10,14,27,44.53,-72.9120,-38.1520,7.20,4.90,102.30,30.00,5.80,7.30,0.20,1.12,20, bibliog  ,       ,       ,       ,       ,       ,       
728825,ISC-GEM,1975,5,11,6,56,41.53,156.0990,49.2970,5.90,4.00,120.40,15.00,3.70,6.16,0.22,       ,    ,          ,       ,       ,       ,       ,       ,       
728878,ISC-GEM,1975,5,12,10,11,53.43,156.2950,49.2930,8.20,5.00,132.90,35.00,19.70,5.63,0.56,       ,    ,          ,       ,       ,       ,       ,       ,       
728939,ISC-GEM,1975,5,13,21,18,41.02,125.9800,1.1200,5.40,4.10,65.20,17.10,23.10,6.31,0.24,       ,    ,          ,       ,       ,       ,       ,       ,       
728986,ISC-GEM,1975,5,14,22,23,3.98,70.9280,36.0910,4.80,4.10,39.70,97.60,5.10,5.51,0.43,       ,    ,          ,       ,       ,       ,       ,       ,       
729025,ISC-GEM,1975,5,16,1,14,10.57,136.2460,41.2920,5.30,4.80,54.30,25.00,3.80,5.56,0.50,       ,    ,          ,       ,       ,       ,       ,       ,       
729039,ISC-GEM,1975,5,16,7,57,51.06,-163.2080,54.0960,7.50,5.50,175.40,22.50,15.90,5.51,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
729115,ISC-GEM,1975,5,18,15,43,0.66,-150.2580,63.1630,5.00,4.20,29.90,107.90,5.00,5.55,0.29,       ,    ,          ,       ,       ,       ,       ,       ,       
729118,ISC-GEM,1975,5,18,16,48,36.44,-76.5960,-45.6180,12.30,9.10,103.50,10.00,6.40,5.53,0.30,       ,    ,          ,       ,       ,       ,       ,       ,       
729134,ISC-GEM,1975,5,18,23,53,52.98,-173.9240,-20.9430,9.50,6.80,129.00,20.00,10.70,5.97,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
729167,ISC-GEM,1975,5,19,19,47,43.92,80.7830,35.0000,4.60,4.00,49.70,7.50,2.50,5.60,0.30,2.80,17, bibliog  ,       ,       ,       ,       ,       ,       
729197,ISC-GEM,1975,5,20,15,40,8.24,126.4580,9.8110,12.60,6.80,65.70,30.00,14.50,5.60,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
729215,ISC-GEM,1975,5,21,3,16,19.75,94.0950,23.8590,5.90,5.10,25.10,45.00,4.80,5.53,0.44,       ,    ,          ,       ,       ,       ,       ,       ,       
729336,ISC-GEM,1975,5,23,15,43,56.14,122.5320,22.8240,5.40,4.60,78.40,15.00,3.50,5.51,0.31,       ,    ,          ,       ,       ,       ,       ,       ,       
729337,ISC-GEM,1975,5,23,16,1,52.32,122.5640,22.7490,3.90,3.90,133.90,15.00,10.10,6.40,0.20,4.30,18, bibliog  ,       ,       ,       ,       ,       ,       
729383,ISC-GEM,1975,5,24,23,40,55.2,-178.5410,-17.5720,8.40,6.50,167.80,560.00,21.20,5.77,0.48,       ,    ,          ,       ,       ,       ,       ,       ,       
729413,ISC-GEM,1975,5,25,19,4,34.14,-150.2930,57.1460,5.70,4.50,17.20,24.90,3.70,5.74,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
729427,ISC-GEM,1975,5,26,4,36,52.68,155.5850,-6.8280,7.00,6.10,57.10,104.20,5.40,5.81,0.35,       ,    ,          ,       ,       ,       ,       ,       ,       
729431,ISC-GEM,1975,5,26,9,11,51.07,-17.5760,35.9620,5.50,3.90,158.00,15.00,3.50,7.80,0.30,7.00,20, bibliog  ,       ,       ,       ,       ,       ,       
729517,ISC-GEM,1975,5,28,13,57,35.52,-73.5530,-37.9560,8.30,5.60,96.30,22.90,4.00,5.73,0.44,       ,    ,          ,       ,       ,       ,       ,       ,       
729597,ISC-GEM,1975,5,30,17,44,59.36,96.9750,26.5500,4.60,4.20,30.60,30.00,3.80,6.24,0.24,       ,    ,          ,       ,       ,       ,       ,       ,       
726968,ISC-GEM,1975,6,2,19,32,54.33,173.3420,-20.7860,7.60,6.80,161.80,15.00,6.70,6.00,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
726993,ISC-GEM,1975,6,3,5,21,9.01,126.4900,10.2030,9.90,5.70,69.50,35.00,14.50,5.71,0.22,       ,    ,          ,       ,       ,       ,       ,       ,       
727020,ISC-GEM,1975,6,3,18,8,24.37,126.4700,10.1920,6.30,4.00,56.10,35.00,14.50,5.97,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
727032,ISC-GEM,1975,6,4,2,24,31.6,79.9000,35.8410,4.10,3.50,59.00,7.50,3.10,6.10,0.20,1.52,18, bibliog  ,       ,       ,       ,       ,       ,       
727082,ISC-GEM,1975,6,5,3,32,46.34,-76.1340,-13.7380,10.00,5.60,63.70,55.70,5.20,5.79,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
727110,ISC-GEM,1975,6,5,20,29,39.8,-69.2350,-16.5650,7.60,5.60,66.00,208.70,5.20,5.72,0.59,       ,    ,          ,       ,       ,       ,       ,       ,       
727125,ISC-GEM,1975,6,6,5,18,57,153.5700,-4.5070,6.70,5.20,67.60,56.80,6.50,5.92,0.64,       ,    ,          ,       ,       ,       ,       ,       ,       
727126,ISC-GEM,1975,6,6,5,47,35.58,-177.5400,-15.6760,9.10,6.80,143.80,420.00,32.60,5.50,0.39,       ,    ,          ,       ,       ,       ,       ,       ,       
727139,ISC-GEM,1975,6,6,15,49,27.33,126.6300,23.4680,4.70,4.30,87.70,20.00,25.00,6.01,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
727168,ISC-GEM,1975,6,7,8,46,24.53,-124.2330,40.5660,8.40,5.40,36.80,20.00,3.90,5.81,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
727267,ISC-GEM,1975,6,9,19,52,10.83,147.4560,-6.1280,5.50,4.70,89.20,55.00,25.30,5.65,0.25,       ,    ,          ,       ,       ,       ,       ,       ,       
727296,ISC-GEM,1975,6,10,9,0,20.45,-178.2920,-18.0320,7.40,6.10,144.20,595.40,8.10,5.62,0.41,       ,    ,          ,       ,       ,       ,       ,       ,       
727299,ISC-GEM,1975,6,10,10,11,19.24,176.0080,-40.3270,6.00,4.70,98.00,40.00,5.40,5.85,0.27,       ,    ,          ,       ,       ,       ,       ,       ,       
727306,ISC-GEM,1975,6,10,13,47,20.05,147.6420,43.1180,5.10,4.10,122.80,32.00,4.50,7.50,0.30,2.00,20, bibliog  ,       ,       ,       ,       ,       ,       
727308,ISC-GEM,1975,6,10,14,11,20.51,147.8330,43.2800,10.90,7.10,128.20,35.10,4.70,5.58,0.26,       ,    ,          ,       ,       ,       ,       ,       ,       
727309,ISC-GEM,1975,6,10,14,18,36.78,147.4770,43.0710,9.60,6.60,141.10,30.00,12.60,5.62,0.27,       ,    ,          ,       ,       ,       ,       ,       ,       
727312,ISC-GEM,1975,6,10,14,37,50.55,147.8940,43.2510,6.40,5.10,122.40,29.70,4.50,6.69,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
727314,ISC-GEM,1975,6,10,14,58,58.58,147.5000,43.2180,6.00,4.70,122.90,30.00,3.90,6.62,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
727317,ISC-GEM,1975,6,10,15,21,18,147.3820,43.1360,6.60,4.90,130.70,25.40,3.90,6.26,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
727434,ISC-GEM,1975,6,12,0,14,29.72,152.6270,46.5620,10.30,5.80,140.10,45.80,11.40,5.53,0.42,       ,    ,          ,       ,       ,       ,       ,       ,       
727496,ISC-GEM,1975,6,13,6,8,37.57,125.5060,12.3250,6.20,4.30,60.80,35.00,11.10,5.99,0.23,       ,    ,          ,       ,       ,       ,       ,       ,       
727521,ISC-GEM,1975,6,13,18,8,15.62,147.7860,43.4030,4.50,3.70,122.00,35.00,4.50,7.40,0.40,1.35,20, bibliog  ,       ,       ,       ,       ,       ,       
727557,ISC-GEM,1975,6,14,2,59,21.76,147.7740,43.2710,6.80,5.20,119.40,35.00,12.30,5.51,0.33,       ,    ,          ,       ,       ,       ,       ,       ,       
727596,ISC-GEM,1975,6,14,10,40,21.39,-70.8270,-32.5100,6.60,5.10,95.50,90.70,5.30,5.90,0.42,       ,    ,          ,       ,       ,       ,       ,       ,       
727609,ISC-GEM,1975,6,14,17,11,17.26,147.6210,43.1680,7.10,5.50,114.60,35.60,4.90,5.62,0.56,       ,    ,          ,       ,       ,       ,       ,       ,       
727614,ISC-GEM,1975,6,14,18,38,3.93,147.9630,43.5610,4.60,3.70,118.40,33.90,3.90,6.68,0.36,       ,    ,          ,       ,       ,       ,       ,       ,       
727615,ISC-GEM,1975,6,14,18,49,40.86,147.9860,43.5310,8.80,5.10,133.30,30.50,12.30,5.51,0.40,       ,    ,          ,       ,       ,       ,       ,       ,       
727642,ISC-GEM,1975,6,14,23,36,28.78,143.4400,36.3220,4.40,3.80,115.20,15.00,25.00,6.18,0.31,       ,    ,          ,       ,       ,       ,       ,       ,       
727644,ISC-GEM,1975,6,15,0,19,35.81,147.9980,43.6480,4.80,3.90,127.50,35.00,3.80,6.78,0.57,       ,    ,          ,       ,       ,       ,       ,       ,       
727652,ISC-GEM,1975,6,15,2,9,13.93,148.0760,42.5470,6.80,5.50,106.60,35.00,26.40,5.67,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
727660,ISC-GEM,1975,6,15,4,42,47.4,141.4460,12.0490,6.70,4.80,68.50,20.00,3.70,5.97,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
727705,ISC-GEM,1975,6,16,0,30,8.69,-174.4520,-16.4250,9.50,7.30,178.30,132.50,42.20,5.56,0.21,       ,    ,          ,       ,       ,       ,       ,       ,       
727746,ISC-GEM,1975,6,16,22,35,23.93,148.0710,-3.0370,5.50,4.20,48.70,25.00,1.90,6.42,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
727821,ISC-GEM,1975,6,18,4,11,5.06,120.6040,14.0410,9.60,5.80,63.40,144.30,5.20,5.55,0.29,       ,    ,          ,       ,       ,       ,       ,       ,       
727849,ISC-GEM,1975,6,18,16,32,30.02,167.2560,-13.7150,5.60,4.70,71.00,200.40,5.20,5.62,0.24,       ,    ,          ,       ,       ,       ,       ,       ,       
727931,ISC-GEM,1975,6,20,7,34,7.29,144.4070,12.4830,9.00,6.40,83.60,32.50,10.70,5.55,0.34,       ,    ,          ,       ,       ,       ,       ,       ,       
728022,ISC-GEM,1975,6,22,2,23,57.31,142.2680,30.0180,4.70,3.70,80.20,15.00,6.70,6.30,0.24,       ,    ,          ,       ,       ,       ,       ,       ,       
728027,ISC-GEM,1975,6,22,4,25,17.23,157.6270,51.8730,7.20,4.80,128.80,138.70,5.10,5.63,0.43,       ,    ,          ,       ,       ,       ,       ,       ,       
728063,ISC-GEM,1975,6,22,22,44,12.08,147.2650,43.1860,4.70,3.60,114.70,23.20,4.90,6.60,0.40,1.10,19, bibliog  ,       ,       ,       ,       ,       ,       
728100,ISC-GEM,1975,6,23,9,13,41.43,147.3600,43.0010,5.60,4.20,131.40,23.40,3.80,6.08,0.36,       ,    ,          ,       ,       ,       ,       ,       ,       
728102,ISC-GEM,1975,6,23,9,26,1.93,-179.0110,-17.2050,9.20,6.60,165.20,554.90,6.80,5.60,0.22,       ,    ,          ,       ,       ,       ,       ,       ,       
728117,ISC-GEM,1975,6,23,13,17,37.02,10.0000,50.7630,3.70,2.70,8.60,10.00,25.00,5.58,0.35,       ,    ,          ,       ,       ,       ,       ,       ,       
728178,ISC-GEM,1975,6,24,23,28,43.23,122.9560,22.9970,4.90,4.50,125.50,28.20,14.50,5.62,0.24,       ,    ,          ,       ,       ,       ,       ,       ,       
728226,ISC-GEM,1975,6,26,9,52,21.34,138.1260,31.8560,4.80,4.40,109.30,390.00,5.30,5.55,0.26,       ,    ,          ,       ,       ,       ,       ,       ,       
728233,ISC-GEM,1975,6,26,13,7,1.85,148.0960,42.8210,6.40,5.00,123.00,30.00,4.00,5.62,0.55,       ,    ,          ,       ,       ,       ,       ,       ,       
728355,ISC-GEM,1975,6,29,10,37,41.77,130.0840,38.7490,3.90,3.30,64.80,555.10,6.50,7.11,0.10,5.66,19,    gcmt  ,-1.82,-3.03,2.82,-3.54,-2.11,-1
728427,ISC-GEM,1975,6,30,18,54,16.2,-110.7120,44.7020,7.20,5.20,57.40,10.00,2.90,6.02,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
725837,ISC-GEM,1975,7,4,11,25,25.53,-174.2110,-21.1840,8.60,6.90,148.20,10.00,10.70,5.69,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
725854,ISC-GEM,1975,7,4,20,40,16.44,123.0380,-8.2900,5.80,4.40,57.90,175.90,4.80,5.56,0.56,       ,    ,          ,       ,       ,       ,       ,       ,       
725922,ISC-GEM,1975,7,6,21,5,9.89,124.8700,0.1710,8.80,6.30,73.00,35.00,14.60,5.50,0.26,       ,    ,          ,       ,       ,       ,       ,       ,       
725943,ISC-GEM,1975,7,7,12,15,55.04,142.9190,23.7990,8.50,5.70,83.40,30.00,7.20,5.56,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
725952,ISC-GEM,1975,7,7,19,28,42.7,141.1560,25.9210,5.00,3.70,78.80,115.00,4.90,5.84,0.64,       ,    ,          ,       ,       ,       ,       ,       ,       
725972,ISC-GEM,1975,7,8,9,37,26.49,-113.5410,29.1450,5.90,5.70,60.30,15.00,25.00,6.40,0.20,5.90,18, bibliog  ,       ,       ,       ,       ,       ,       
725977,ISC-GEM,1975,7,8,12,4,38.39,94.6280,21.3830,4.20,3.30,32.30,100.00,4.80,6.97,0.10,3.56,19,    gcmt  ,1.21,-2.12,2.02,0.6,-0.22,-3.22
725993,ISC-GEM,1975,7,8,22,46,17.63,142.3000,32.8400,4.40,3.80,92.10,20.00,3.90,6.09,0.27,       ,    ,          ,       ,       ,       ,       ,       ,       
726015,ISC-GEM,1975,7,9,12,55,25.01,130.0580,28.0970,6.40,4.90,84.40,35.00,11.50,5.65,0.43,       ,    ,          ,       ,       ,       ,       ,       ,       
726056,ISC-GEM,1975,7,10,18,29,16.95,126.5970,6.3890,5.60,3.90,67.00,75.20,4.90,7.30,0.40,1.16,20, bibliog  ,       ,       ,       ,       ,       ,       
726072,ISC-GEM,1975,7,11,7,8,40.11,-104.9310,-4.6480,12.40,8.00,57.00,15.00,10.20,5.99,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
726099,ISC-GEM,1975,7,12,6,47,37.66,-69.4210,-17.3190,9.10,5.90,66.30,151.40,5.40,5.62,0.41,       ,    ,          ,       ,       ,       ,       ,       ,       
726117,ISC-GEM,1975,7,12,19,4,44.89,-177.3580,-29.1100,7.10,6.50,140.30,49.40,6.00,5.93,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
726160,ISC-GEM,1975,7,14,14,41,39.08,138.0660,-1.5660,5.70,4.80,67.50,15.00,4.00,5.60,0.20,3.20,17, bibliog  ,       ,       ,       ,       ,       ,       
726178,ISC-GEM,1975,7,14,23,27,55.1,78.4870,-40.5000,8.50,6.90,55.50,15.00,25.00,6.48,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
726311,ISC-GEM,1975,7,19,4,2,12.59,142.2750,29.3230,6.40,4.20,85.00,15.00,8.50,5.67,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
726344,ISC-GEM,1975,7,20,8,2,40.48,148.0010,44.3770,5.20,4.00,111.70,74.90,5.00,5.93,0.67,       ,    ,          ,       ,       ,       ,       ,       ,       
726351,ISC-GEM,1975,7,20,14,37,41.55,155.1530,-6.6200,5.30,4.30,52.10,45.00,5.40,7.60,0.30,3.40,20, bibliog  ,       ,       ,       ,       ,       ,       
726367,ISC-GEM,1975,7,20,17,10,56.01,154.8570,-7.0240,8.40,6.80,40.50,45.00,18.10,5.57,0.35,       ,    ,          ,       ,       ,       ,       ,       ,       
726380,ISC-GEM,1975,7,20,19,54,31.18,155.2950,-7.2310,5.70,4.40,43.20,45.00,29.00,7.30,0.30,1.20,20, bibliog  ,       ,       ,       ,       ,       ,       
726385,ISC-GEM,1975,7,20,20,9,31.5,155.0700,-7.0120,9.70,8.10,17.10,45.00,18.10,5.57,0.28,       ,    ,          ,       ,       ,       ,       ,       ,       
726399,ISC-GEM,1975,7,20,23,5,20.05,154.7080,-6.6020,5.80,4.50,56.40,45.00,15.20,6.45,0.23,       ,    ,          ,       ,       ,       ,       ,       ,       
726400,ISC-GEM,1975,7,20,23,27,56.99,154.6360,-6.6930,8.20,6.80,46.80,45.00,15.20,5.52,0.66,       ,    ,          ,       ,       ,       ,       ,       ,       
726403,ISC-GEM,1975,7,21,0,8,30.37,127.4490,-4.3150,7.00,5.20,54.40,30.00,25.00,5.97,0.38,       ,    ,          ,       ,       ,       ,       ,       ,       
726408,ISC-GEM,1975,7,21,2,4,2.8,155.2520,-6.8370,5.50,4.40,57.40,61.30,29.00,6.59,0.20,       ,    ,          ,       ,       ,       ,       ,       ,       
726410,ISC-GEM,1975,7,21,2,38,57.25,155.3760,-6.8450,5.50,4.30,49.30,45.00,6.00,6.93,0.21,       ,    ,          ,       ,       ,       ,       ,       ,       
726415,ISC-GEM,1975,7,21,4,9,57.94,154.6680,-7.0160,6.70,5.50,57.10,45.00,9.30,5.60,0.38,       ,    ,          ,       ,       ,       ,       ,       ,       
726473,ISC-GEM,1975,7,22,4,50,17.91,154.9980,-6.4090,6.70,5.80,66.10,45.00,13.80,5.70,0.46,       ,    ,          ,       ,       ,       ,       ,       ,       
726485,ISC-GEM,1975,7,22,13,31,42.31,155.0380,-6.3270,6.80,6.20,70.70,45.00,13.80,5.85,0.47,       ,    ,          ,       ,       ,       ,       ,       ,       
726496,ISC-GEM,1975,7,22,19,20,16.62,155.8130,-7.2530,5.60,4.70,66.60,45.00,5.40,6.19,0.36,       ,    ,          ,       ,       ,       ,       ,       ,       
